"URI (segment de base http://data.archives-nationales.culture.gouv.fr/","Identifiant de la commune dans la version du référentiel interne au SIA (RI_005)","Dénomination préférée (skos:prefLabel)","Dénominations alternatives (skos:altLabel)","Description (rico:descriptiveNote)","Historique (rico:history)","Nom et id du département d’appartenance","Code INSEE","Coordonnées du chef-lieu (RGF93 projection Lambert 93)","Lieux équivalents dans d’autres référentiels (owl:sameAs)","Communes adjacentes"
"place/FRAN_RI_005-d3nthpiys5-i3278q94j6wj","d3nthpiys5-i3278q94j6wj","Acigné (Ille-et-Vilaine)","Cendres | Acigné","arrondissement : 353 | canton : Cesson-Sévigné",,"Ille-et-Vilaine (Bretagne, département) [d3ntb7ykjq--tck4tl4rnvai]","35001","POINT(362700 6791200)","http://id.insee.fr/geo/commune/35001 | http://data.ign.fr/id/geofla/commune/35001 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/35001","Thorigné-Fouillard (Ille-et-Vilaine) [d3nthswj2j--ou1y2i306so8] | Noyal-sur-Vilaine (Ille-et-Vilaine) [d3nthrjtpj--svudmzxinec7] | Brécé (Ille-et-Vilaine) [d3nthpwck2-101o2us96dimy] | Liffré (Ille-et-Vilaine) [d3nthr0os5-1rwcmxu12czol] | Cesson-Sévigné (Ille-et-Vilaine) [d3nthq0cju-1hu6mvfcuqkeg] | Servon-sur-Vilaine (Ille-et-Vilaine) [d3nthst8q8--16mik3hht8qdj] | La Bouëxière (Ille-et-Vilaine) [d3nthpu023--telussqu1u6t]"
"place/FRAN_RI_005-d3nthpjd82--wlziuw02fnyv","d3nthpjd82--wlziuw02fnyv","Amanlis (Ille-et-Vilaine)","Amanlix | Amanlis","arrondissement : 353 | canton : Janzé","1er janvier 2017 : Amanlis passe de l'arrondissement de Rennes à l'arrondissement de Fougères-Vitré.","Ille-et-Vilaine (Bretagne, département) [d3ntb7ykjq--tck4tl4rnvai]","35002","POINT(366300 6776700)","http://id.insee.fr/geo/commune/35002 | http://data.ign.fr/id/geofla/commune/35002 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/35002","Châteaugiron (Ille-et-Vilaine) [d3nthq70we-1j50rabakafgj] | Janzé (Ille-et-Vilaine) [d3nthquyx7--15xrza1fjl3bx] | Corps-Nuds (Ille-et-Vilaine) [d3nthqd2m5-1wo12ielcq4o1] | Nouvoitou (Ille-et-Vilaine) [d3nthrirrr-1rnshesg2bjyd] | Piré-sur-Seiche (Ille-et-Vilaine) [d3nthro2bq-13v8w0zo4d9rp]"
"place/FRAN_RI_005-d3nthpjpxx-zh1l0z0jwsto","d3nthpjpxx-zh1l0z0jwsto","Andouillé-Neuville (Ille-et-Vilaine)","Andouillé-Neuville","arrondissement : 353 | canton : Saint-Aubin-d'Aubigné",,"Ille-et-Vilaine (Bretagne, département) [d3ntb7ykjq--tck4tl4rnvai]","35003","POINT(359700 6809100)","http://id.insee.fr/geo/commune/35003 | http://data.ign.fr/id/geofla/commune/35003 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/35003","Saint-Aubin-d'Aubigné (Ille-et-Vilaine) [d3nthrzse3--8f28gjiwhv56] | Feins (Ille-et-Vilaine) [d3nthqkqbc--1m2q67w57z88g] | Saint-Médard-sur-Ille (Ille-et-Vilaine) [d3nthshvdp-wc23ba4ruz0g] | Gahard (Ille-et-Vilaine) [d3nthqntz4--122iqdy548wh7] | Aubigné (Ille-et-Vilaine) [d3nthplf5s--1lbkr5zr9fhpf] | Sens-de-Bretagne (Ille-et-Vilaine) [d3nthssxqg--esxzbfb72be5]"
"place/FRAN_RI_005-d3nthpk1d7--1izegg1lv3e9r","d3nthpk1d7--1izegg1lv3e9r","Antrain (Ille-et-Vilaine)","Bonnaban | Antrain","arrondissement : 351 | canton : Antrain",,"Ille-et-Vilaine (Bretagne, département) [d3ntb7ykjq--tck4tl4rnvai]","35004","POINT(368600 6827200)","http://id.insee.fr/geo/commune/35004 | http://data.ign.fr/id/geofla/commune/35004 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/35004","Romazy (Ille-et-Vilaine) [d3nthrxgje-1nw1h5e6hnxs] | Montours (Ille-et-Vilaine) [d3nthregkg--8nggpr1flvu2] | Rimou (Ille-et-Vilaine) [d3nthrwtot-taerg7o7wrta] | Saint-Brice-en-Coglès (Ille-et-Vilaine) [d3nths1rix-2i11bws5038k] | Bazouges-la-Pérouse (Ille-et-Vilaine) [d3nthppsip-joh7yo6z3osf] | Vieux-Viel (Ille-et-Vilaine) [d3ntht3gwj--l6nooxg301s7] | Sougéal (Ille-et-Vilaine) [d3nthstui0-te909yhjqry3] | Saint-Marc-le-Blanc (Ille-et-Vilaine) [d3nthsgmz4--1704eh7mktgxj] | Chauvigné (Ille-et-Vilaine) [d3nthq8e9g-136geku2w2l3n] | Sacey (Manche) [d3ntkkmlfn--n7g38mtozot6] | Saint-James (Manche) [d3ntkl4wm6-btua5365b1an]"
"place/FRAN_RI_005-d3nthpkj9a-1owczloiv2zuv","d3nthpkj9a-1owczloiv2zuv","Arbrissel (Ille-et-Vilaine)","Arbrissel | Arbressec | Arbresec","arrondissement : 353 | canton : Retiers","1er octobre 2010 : Arbrissel passe de l'arrondissement de Rennes à l'arrondissement de Fougères-Vitré.","Ille-et-Vilaine (Bretagne, département) [d3ntb7ykjq--tck4tl4rnvai]","35005","POINT(378600 6767200)","http://id.insee.fr/geo/commune/35005 | http://data.ign.fr/id/geofla/commune/35005 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/35005","Rannée (Ille-et-Vilaine) [d3nthrtwxe-11xmfo1w6vxts] | Moussé (Ille-et-Vilaine) [d3nthrh601-4a1t0mldx2vb] | Visseiche (Ille-et-Vilaine) [d3ntht51t8-2au2dwl57jvw] | Retiers (Ille-et-Vilaine) [d3nthrvdqm-k9lvdt2ucyat]"
"place/FRAN_RI_005-d3nthpl2vh--5082ge56cx83","d3nthpl2vh--5082ge56cx83","Argentré-du-Plessis (Ille-et-Vilaine)","Argentré-du-Plessis | Argentré","arrondissement : 353 | canton : Argentré-du-Plessis","1er octobre 2010 : Argentré-du-Plessis passe de l'arrondissement de Rennes à l'arrondissement de Fougères-Vitré.","Ille-et-Vilaine (Bretagne, département) [d3ntb7ykjq--tck4tl4rnvai]","35006","POINT(390600 6781100)","http://id.insee.fr/geo/commune/35006 | http://data.ign.fr/id/geofla/commune/35006 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/35006","Saint-Germain-du-Pinel (Ille-et-Vilaine) [d3nths7z27-1xpwnd3jtxf7n] | Domalain (Ille-et-Vilaine) [d3nthqg5mm-1nequjkqtwmu7] | Le Pertre (Ille-et-Vilaine) [d3nthrn4he-hz5f1enmefr3] | Etrelles (Ille-et-Vilaine) [d3nthqkew2-13jsmb6q77w6q] | Mondevert (Ille-et-Vilaine) [d3nthrb4pt-1xipdlxq8nja0] | Brielles (Ille-et-Vilaine) [d3nthpxe2b--kapnr9ljlp6c] | Gennes-sur-Seiche (Ille-et-Vilaine) [d3nthqo5ee--1xphp6z3l1nte] | Erbrée (Ille-et-Vilaine) [d3nthqj4jn--1tmq330ckvbnq]"
"place/FRAN_RI_005-d3nthplf5s--1lbkr5zr9fhpf","d3nthplf5s--1lbkr5zr9fhpf","Aubigné (Ille-et-Vilaine)","Aubigné","arrondissement : 353 | canton : Saint-Aubin-d'Aubigné",,"Ille-et-Vilaine (Bretagne, département) [d3ntb7ykjq--tck4tl4rnvai]","35007","POINT(356400 6809400)","http://id.insee.fr/geo/commune/35007 | http://data.ign.fr/id/geofla/commune/35007 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/35007","Feins (Ille-et-Vilaine) [d3nthqkqbc--1m2q67w57z88g] | Saint-Médard-sur-Ille (Ille-et-Vilaine) [d3nthshvdp-wc23ba4ruz0g] | Montreuil-sur-Ille (Ille-et-Vilaine) [d3nthrfwaw--zw67oachjgah] | Andouillé-Neuville (Ille-et-Vilaine) [d3nthpjpxx-zh1l0z0jwsto]"
"place/FRAN_RI_005-d3nthplql3--hyltcjcerg27","d3nthplql3--hyltcjcerg27","Availles-sur-Seiche (Ille-et-Vilaine)","Availles-sur-Seiche | Availles","arrondissement : 353 | canton : La Guerche-de-Bretagne","1er octobre 2010 : Availles-sur-Seiche passe de l'arrondissement de Rennes à l'arrondissement de Fougères-Vitré.","Ille-et-Vilaine (Bretagne, département) [d3ntb7ykjq--tck4tl4rnvai]","35008","POINT(386900 6770600)","http://id.insee.fr/geo/commune/35008 | http://data.ign.fr/id/geofla/commune/35008 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/35008","La Selle-Guerchaise (Ille-et-Vilaine) [d3nthssmix--1vplckwzd7xho] | Rannée (Ille-et-Vilaine) [d3nthrtwxe-11xmfo1w6vxts] | Moutiers (Ille-et-Vilaine) [d3nthrhi2m--1j7dmr38qggww] | La Guerche-de-Bretagne (Ille-et-Vilaine) [d3nthqqnxn-1j8ccjosdpzfo] | Gennes-sur-Seiche (Ille-et-Vilaine) [d3nthqo5ee--1xphp6z3l1nte] | Cuillé (Mayenne) [d3ntl19gei--y7ertzd7c5nk]"
"place/FRAN_RI_005-d3nthpm4t9--1pqm7ivgo3rxf","d3nthpm4t9--1pqm7ivgo3rxf","Baguer-Morvan (Ille-et-Vilaine)","Baguer-Morvan | Bagner-Morvan","arrondissement : 354 | canton : Dol-de-Bretagne",,"Ille-et-Vilaine (Bretagne, département) [d3ntb7ykjq--tck4tl4rnvai]","35009","POINT(347700 6835600)","http://id.insee.fr/geo/commune/35009 | http://data.ign.fr/id/geofla/commune/35009 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/35009","Le Tronchet (Ille-et-Vilaine) [d3ntht72vx-1g46vj3rpbvl1] | Dol-de-Bretagne (Ille-et-Vilaine) [d3nthqfbvp--1xf9t31c2iaoc] | Plerguer (Ille-et-Vilaine) [d3nthrpfot-15o810a7lm3hb] | Epiniac (Ille-et-Vilaine) [d3nthqis1j--dbdedgpiwt5j] | Roz-Landrieux (Ille-et-Vilaine) [d3nthry6md--kmqp1qxgkqr4] | Bonnemain (Ille-et-Vilaine) [d3nthpt45l--razesmls1py6]"
"place/FRAN_RI_005-d3nthpmhbc--h6quenhh5ign","d3nthpmhbc--h6quenhh5ign","Baguer-Pican (Ille-et-Vilaine)","Baguer-Pican | Bagner-Pican","arrondissement : 354 | canton : Dol-de-Bretagne",,"Ille-et-Vilaine (Bretagne, département) [d3ntb7ykjq--tck4tl4rnvai]","35010","POINT(353400 6838300)","http://id.insee.fr/geo/commune/35010 | http://data.ign.fr/id/geofla/commune/35010 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/35010","La Boussac (Ille-et-Vilaine) [d3nthpv1zv-mwkuxk2rygzq] | Saint-Broladre (Ille-et-Vilaine) [d3nths2g3l--pkzack3uwoeh] | Dol-de-Bretagne (Ille-et-Vilaine) [d3nthqfbvp--1xf9t31c2iaoc] | Epiniac (Ille-et-Vilaine) [d3nthqis1j--dbdedgpiwt5j] | Mont-Dol (Ille-et-Vilaine) [d3nthrc683--1w8hf7hfhjvlj] | Cherrueix (Ille-et-Vilaine) [d3nthq9e1n--192w8ect86895]"
"place/FRAN_RI_005-d3nthpmtlo-1obbg69wqk7rs","d3nthpmtlo-1obbg69wqk7rs","Baillé (Ille-et-Vilaine)","Baillé","arrondissement : 351 | canton : Saint-Brice-en-Coglès",,,"35011","POINT(375600 6815500)","http://id.insee.fr/geo/commune/35011 | http://data.ign.fr/id/geofla/commune/35011 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/35011",
"place/FRAN_RI_005-d3nthpn4t7--qxf7lal82mx4","d3nthpn4t7--qxf7lal82mx4","Bain-de-Bretagne (Ille-et-Vilaine)","Bain-de-Bretagne | Bain","arrondissement : 352 | canton : Bain-de-Bretagne",,"Ille-et-Vilaine (Bretagne, département) [d3ntb7ykjq--tck4tl4rnvai]","35012","POINT(349900 6759400)","http://id.insee.fr/geo/commune/35012 | http://data.ign.fr/id/geofla/commune/35012 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/35012","La Noë-Blanche (Ille-et-Vilaine) [d3nthri54y-1o4qdsozw5l3f] | Saint-Sulpice-des-Landes (Ille-et-Vilaine) [d3nthsooor-1j4ezim5ipzhn] | Pléchâtel (Ille-et-Vilaine) [d3nthrogrn-1bml0zc3q3zxk] | Pancé (Ille-et-Vilaine) [d3nthrljkp--gpguw3eetzv] | Ercé-en-Lamée (Ille-et-Vilaine) [d3nthqjfyx--n2i1bc4f6y14] | Messac (Ille-et-Vilaine) [d3nthr91x2--1es8mxkg909d6] | La Dominelais (Ille-et-Vilaine) [d3nthqgi4p--3adyxj8pq7de] | La Bosse-de-Bretagne (Ille-et-Vilaine) [d3nthptfkv-18l9l0o1w8hcc]"
"place/FRAN_RI_005-d3nthpng0q--1irg24j3yi0cj","d3nthpng0q--1irg24j3yi0cj","Bains-sur-Oust (Ille-et-Vilaine)","Bains-sur-Oust | Bains","arrondissement : 352 | canton : Redon",,"Ille-et-Vilaine (Bretagne, département) [d3ntb7ykjq--tck4tl4rnvai]","35013","POINT(319900 6745900)","http://id.insee.fr/geo/commune/35013 | http://data.ign.fr/id/geofla/commune/35013 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/35013","Sixt-sur-Aff (Ille-et-Vilaine) [d3nthstjpz--hsary40d1clu] | Cournon (Morbihan) [d3ntlgemvo--1ga5higrrbtee] | Redon (Ille-et-Vilaine) [d3nthru7x5--aqnnlv95qi5f] | Sainte-Marie (Ille-et-Vilaine) [d3nthsh96f--1vcodym9dy4bv] | Saint-Vincent-sur-Oust (Morbihan) [d3ntlifyem-sf116qw1dykm] | La Gacilly (Morbihan) [d3ntlgo5ej--9gtfagudc81b] | Saint-Perreux (Morbihan) [d3ntlie35g-5drqos1rzp5t] | Renac (Ille-et-Vilaine) [d3nthruq10-kh8j9ajmn99z]"
"place/FRAN_RI_005-d3nthpnrvj--1t0fovb2nc50o","d3nthpnrvj--1t0fovb2nc50o","Bais (Ille-et-Vilaine)","Bais","arrondissement : 353 | canton : La Guerche-de-Bretagne","1er octobre 2010 : Bais passe de l'arrondissement de Rennes à l'arrondissement de Fougères-Vitré.Louvigné-de-Bais passe de l'arrondissement de Rennes à l'arrondissement de Fougères-Vitré.","Ille-et-Vilaine (Bretagne, département) [d3ntb7ykjq--tck4tl4rnvai]","35014","POINT(380200 6776400)","http://id.insee.fr/geo/commune/35014 | http://data.ign.fr/id/geofla/commune/35014 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/35014","Vergéal (Ille-et-Vilaine) [d3ntht28xh--1q5seha1ia67j] | Domalain (Ille-et-Vilaine) [d3nthqg5mm-1nequjkqtwmu7] | Louvigné-de-Bais (Ille-et-Vilaine) [d3nthr3vgj-19zdto3q5vo1i] | Visseiche (Ille-et-Vilaine) [d3ntht51t8-2au2dwl57jvw] | Torcé (Ille-et-Vilaine) [d3nthsxqtu-1sl8mpe1bf5ku] | Marcillé-Robert (Ille-et-Vilaine) [d3nthr591d-14csip7ncs1qg] | Moulins (Ille-et-Vilaine) [d3nthrgukr--z2x4svshv0r1] | Piré-sur-Seiche (Ille-et-Vilaine) [d3nthro2bq-13v8w0zo4d9rp]"
"place/FRAN_RI_005-d3nthpo3il-vymyaxmmczuu","d3nthpo3il-vymyaxmmczuu","Balazé (Ille-et-Vilaine)","Balazé","arrondissement : 353 | canton : Vitré-Est","1er octobre 2010 : Balazé passe de l'arrondissement de Rennes à l'arrondissement de Fougères-Vitré.","Ille-et-Vilaine (Bretagne, département) [d3ntb7ykjq--tck4tl4rnvai]","35015","POINT(388500 6793600)","http://id.insee.fr/geo/commune/35015 | http://data.ign.fr/id/geofla/commune/35015 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/35015","Saint-Christophe-des-Bois (Ille-et-Vilaine) [d3nths453p--uwgap9jorrvf] | Montreuil-sous-Pérouse (Ille-et-Vilaine) [d3nthrfjda-ral6b7j2z84a] | Vitré (Ille-et-Vilaine) [d3ntht5csz--1adg0w0k7ew3c] | Montautour (Ille-et-Vilaine) [d3nthrbti8-vygfn8fvjzu4] | Taillis (Ille-et-Vilaine) [d3nthsu5hr--1otlvtgcwxz9r] | Saint-M'Hervé (Ille-et-Vilaine) [d3nthsisks--1s5klnpd8gabe] | Châtillon-en-Vendelais (Ille-et-Vilaine) [d3nthq7ztj--n99bbt2ldns6]"
"place/FRAN_RI_005-d3nthpofde-1vvbd1e43gb72","d3nthpofde-1vvbd1e43gb72","Baulon (Ille-et-Vilaine)","Baulon","arrondissement : 352 | canton : Guichen",,"Ille-et-Vilaine (Bretagne, département) [d3ntb7ykjq--tck4tl4rnvai]","35016","POINT(332300 6776400)","http://id.insee.fr/geo/commune/35016 | http://data.ign.fr/id/geofla/commune/35016 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/35016","Maxent (Ille-et-Vilaine) [d3nthr6nh8-xymokoy5i62f] | Guignen (Ille-et-Vilaine) [d3nthqrb7r--1qige4lpg5320] | Bréal-sous-Montfort (Ille-et-Vilaine) [d3nthpvpph--1pjtmuooy5pg1] | Saint-Thurial (Ille-et-Vilaine) [d3nthsqrhj-17u98qvrh5ylh] | Bovel (Ille-et-Vilaine) [d3nthpvea7--twuo1lrg8w4r] | Lassy (Ille-et-Vilaine) [d3nthqznpe-rqpr8aj5786] | Goven (Ille-et-Vilaine) [d3nthqpwzn--1k2177xgi25ae] | La Chapelle-Bouëxic (Ille-et-Vilaine) [d3nthq2jvk--13flcqt3joujz]"
"place/FRAN_RI_005-d3nthppsip-joh7yo6z3osf","d3nthppsip-joh7yo6z3osf","Bazouges-la-Pérouse (Ille-et-Vilaine)","Bazouges-la-Pérouse","arrondissement : 351 | canton : Antrain",,"Ille-et-Vilaine (Bretagne, département) [d3ntb7ykjq--tck4tl4rnvai]","35019","POINT(361700 6823700)","http://id.insee.fr/geo/commune/35019 | http://data.ign.fr/id/geofla/commune/35019 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/35019","Saint-Rémy-du-Plain (Ille-et-Vilaine) [d3nthsmtv4--krfcskohthya] | Cuguen (Ille-et-Vilaine) [d3nthqedtl-a1nsn2iul42v] | Noyal-sous-Bazouges (Ille-et-Vilaine) [d3nthrj67p--prcu7vn08awr] | Rimou (Ille-et-Vilaine) [d3nthrwtot-taerg7o7wrta] | Antrain (Ille-et-Vilaine) [d3nthpk1d7--1izegg1lv3e9r] | Marcillé-Raoul (Ille-et-Vilaine) [d3nthr4wja-cv5gw8dmt73n] | Vieux-Viel (Ille-et-Vilaine) [d3ntht3gwj--l6nooxg301s7] | Trans-la-Forêt (Ille-et-Vilaine) [d3nthsy21d--pz9ukrcgy79q]"
