"URI (segment de base http://data.archives-nationales.culture.gouv.fr/","Identifiant de la commune dans la version du référentiel interne au SIA (RI_005)","Dénomination préférée (skos:prefLabel)","Dénominations alternatives (skos:altLabel)","Description (rico:descriptiveNote)","Historique (rico:history)","Nom et id du département d’appartenance","Code INSEE","Coordonnées du chef-lieu (RGF93 projection Lambert 93)","Lieux équivalents dans d’autres référentiels (owl:sameAs)","Communes adjacentes"
"place/FRAN_RI_005-d3ntxeukn7-d4jfh4hnp8dp","d3ntxeukn7-d4jfh4hnp8dp","Aubervilliers (Seine-Saint-Denis)","Aubervilliers","arrondissement : 933","1er janvier 1968 : Aubervilliers est rattaché au département (Anc. 75005).","Seine-Saint-Denis (Ile-de-France, département) [d3ntb8t74v--1wxzypxi8r7lm]","93001","POINT(654700 6868000)","http://id.insee.fr/geo/commune/93001 | http://data.ign.fr/id/geofla/commune/93001 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/93001","Saint-Denis (Seine-Saint-Denis) [d3ntxf6q0j-g0j2ysmlf0zv] |  [] | La Courneuve (Seine-Saint-Denis) [d3ntxexwa3--1bltyu2fw23gd] | Paris (France) [d5bdppt147--176wwvjcctrx0] | Pantin (Seine-Saint-Denis) [d3ntxf43du-1xh3ndzc8xfr4] |  []"
"place/FRAN_RI_005-d3ntxeuwa9-1d17u7kz4sjpx","d3ntxeuwa9-1d17u7kz4sjpx","Aulnay-sous-Bois (Seine-Saint-Denis)","Aulnay-sous-Bois","arrondissement : 932","1er janvier 1968 : Aulnay-sous-Bois est rattaché au département (Anc. 78032).","Seine-Saint-Denis (Ile-de-France, département) [d3ntb8t74v--1wxzypxi8r7lm]","93005","POINT(662800 6870800)","http://id.insee.fr/geo/commune/93005 | http://data.ign.fr/id/geofla/commune/93005 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/93005","Gonesse (Val-d'Oise) [d3ntxgksiu-fplcy9zcfkkp] | Villepinte (Seine-Saint-Denis) [d3ntxf9k6u-3lrjf0cudy3u] | Les Pavillons-sous-Bois (Seine-Saint-Denis) [d3ntxf4oak-1hludm9fyud4w] | Bondy (Seine-Saint-Denis) [d3ntxewdb9-15b5x7fuui3dm] | Sevran (Seine-Saint-Denis) [d3ntxf7mck-17h2e4fjwancd] | Livry-Gargan (Seine-Saint-Denis) [d3ntxf0wpf-1aucu328wu0ld] | Le Blanc-Mesnil (Seine-Saint-Denis) [d3ntxevoyc-80xiad7coji8]"
"place/FRAN_RI_005-d3ntxevc0q--lbd5pjoigugj","d3ntxevc0q--lbd5pjoigugj","Bagnolet (Seine-Saint-Denis)","Bagnolet","arrondissement : 931 | canton : Bagnolet","1er janvier 1968 : Bagnolet est rattaché au département (Anc. 75006).","Seine-Saint-Denis (Ile-de-France, département) [d3ntb8t74v--1wxzypxi8r7lm]","93006","POINT(657200 6863100)","http://id.insee.fr/geo/commune/93006 | http://data.ign.fr/id/geofla/commune/93006 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/93006","Romainville (Seine-Saint-Denis) [d3ntxf6184-12be8s5mz1jb2] | Les Lilas (Seine-Saint-Denis) [d3ntxf0kum--8x3weqaokamt] | Montreuil (Seine-Saint-Denis) [d3ntxf2dy7-t5fqact9l085] | Paris (France) [d5bdppt147--176wwvjcctrx0] |  []"
"place/FRAN_RI_005-d3ntxew0t5--15z9b729de6i0","d3ntxew0t5--15z9b729de6i0","Bobigny (Seine-Saint-Denis)","Bobigny","arrondissement : 931 | canton : Bobigny","1er janvier 1968 : Bobigny est rattaché au département (Anc. 75008).","Seine-Saint-Denis (Ile-de-France, département) [d3ntb8t74v--1wxzypxi8r7lm]","93008","POINT(658800 6867900)","http://id.insee.fr/geo/commune/93008 | http://data.ign.fr/id/geofla/commune/93008 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/93008","Romainville (Seine-Saint-Denis) [d3ntxf6184-12be8s5mz1jb2] | Drancy (Seine-Saint-Denis) [d3ntxey97p--89mgrtze2i0] | Bondy (Seine-Saint-Denis) [d3ntxewdb9-15b5x7fuui3dm] | La Courneuve (Seine-Saint-Denis) [d3ntxexwa3--1bltyu2fw23gd] | Pantin (Seine-Saint-Denis) [d3ntxf43du-1xh3ndzc8xfr4] | Noisy-le-Sec (Seine-Saint-Denis) [d3ntxf3rj1--huuunv0mjlxr]"
"place/FRAN_RI_005-d3ntxewdb9-15b5x7fuui3dm","d3ntxewdb9-15b5x7fuui3dm","Bondy (Seine-Saint-Denis)","Bondy","arrondissement : 931","1er janvier 1968 : Bondy est rattaché au département (Anc. 75010).","Seine-Saint-Denis (Ile-de-France, département) [d3ntb8t74v--1wxzypxi8r7lm]","93010","POINT(662100 6867000)","http://id.insee.fr/geo/commune/93010 | http://data.ign.fr/id/geofla/commune/93010 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/93010","Villemomble (Seine-Saint-Denis) [d3ntxf8za4-1xeps3aode0i2] | Aulnay-sous-Bois (Seine-Saint-Denis) [d3ntxeuwa9-1d17u7kz4sjpx] | Drancy (Seine-Saint-Denis) [d3ntxey97p--89mgrtze2i0] | Bobigny (Seine-Saint-Denis) [d3ntxew0t5--15z9b729de6i0] | Les Pavillons-sous-Bois (Seine-Saint-Denis) [d3ntxf4oak-1hludm9fyud4w] | Rosny-sous-Bois (Seine-Saint-Denis) [d3ntxf6dq7--1ssurdfd9k4zy] | Noisy-le-Sec (Seine-Saint-Denis) [d3ntxf3rj1--huuunv0mjlxr] | Le Blanc-Mesnil (Seine-Saint-Denis) [d3ntxevoyc-80xiad7coji8]"
"place/FRAN_RI_005-d3ntxex18m-18ajxzrhns2qn","d3ntxex18m-18ajxzrhns2qn","Clichy-sous-Bois (Seine-Saint-Denis)","Clichy-sous-Bois","arrondissement : 932 | canton : Le Raincy","1er janvier 1968 : Clichy-sous-Bois est rattaché au département (Anc. 78167).","Seine-Saint-Denis (Ile-de-France, département) [d3ntb8t74v--1wxzypxi8r7lm]","93014","POINT(666800 6867700)","http://id.insee.fr/geo/commune/93014 | http://data.ign.fr/id/geofla/commune/93014 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/93014","Montfermeil (Seine-Saint-Denis) [d3ntxf218c--fatgs0oqh5vq] | Coubron (Seine-Saint-Denis) [d3ntxexdqp--ja7ug5uoi8k5] | Livry-Gargan (Seine-Saint-Denis) [d3ntxf0wpf-1aucu328wu0ld] | Le Raincy (Seine-Saint-Denis) [d3ntxf5pdb--1df0xheguo7o2] | Gagny (Seine-Saint-Denis) [d3ntxezd3b-2ps3df2rzlv2]"
"place/FRAN_RI_005-d3ntxexdqp--ja7ug5uoi8k5","d3ntxexdqp--ja7ug5uoi8k5","Coubron (Seine-Saint-Denis)","Coubron","arrondissement : 932 | canton : Montfermeil","1er janvier 1968 : Coubron est rattaché au département (Anc. 78178).","Seine-Saint-Denis (Ile-de-France, département) [d3ntb8t74v--1wxzypxi8r7lm]","93015","POINT(669000 6868400)","http://id.insee.fr/geo/commune/93015 | http://data.ign.fr/id/geofla/commune/93015 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/93015","Clichy-sous-Bois (Seine-Saint-Denis) [d3ntxex18m-18ajxzrhns2qn] | Montfermeil (Seine-Saint-Denis) [d3ntxf218c--fatgs0oqh5vq] | Chelles (Seine-et-Marne) [d3ntte96kt--h0ab2atw9a52] | Livry-Gargan (Seine-Saint-Denis) [d3ntxf0wpf-1aucu328wu0ld] | Vaujours (Seine-Saint-Denis) [d3ntxf8nfb--vn8ao3apj83b] | Courtry (Seine-et-Marne) [d3nttem9cy--1tnzk4jq0gc4k]"
"place/FRAN_RI_005-d3ntxey97p--89mgrtze2i0","d3ntxey97p--89mgrtze2i0","Drancy (Seine-Saint-Denis)","Drancy","arrondissement : 931","1er janvier 1968 : Drancy est rattaché au département (Anc. 75029). 1er janvier 2017 : Drancy passe de l'arrondissement de Bobigny à l'arrondissement du Raincy.","Seine-Saint-Denis (Ile-de-France, département) [d3ntb8t74v--1wxzypxi8r7lm]","93029","POINT(659300 6869300)","http://id.insee.fr/geo/commune/93029 | http://data.ign.fr/id/geofla/commune/93029 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/93029","Bobigny (Seine-Saint-Denis) [d3ntxew0t5--15z9b729de6i0] | Bondy (Seine-Saint-Denis) [d3ntxewdb9-15b5x7fuui3dm] | La Courneuve (Seine-Saint-Denis) [d3ntxexwa3--1bltyu2fw23gd] | Le Bourget (Seine-Saint-Denis) [d3ntxewpdt--17fv89qn4tm9d] | Le Blanc-Mesnil (Seine-Saint-Denis) [d3ntxevoyc-80xiad7coji8]"
"place/FRAN_RI_005-d3ntxeykuq-wcmyqztlqmqe","d3ntxeykuq-wcmyqztlqmqe","Dugny (Seine-Saint-Denis)","Dugny","arrondissement : 931 | canton : Le Bourget","1er janvier 1968 : Dugny est rattaché au département (Anc. 75030). 1er janvier 2017 : Dugny passe de l'arrondissement de Bobigny à l'arrondissement du Raincy.","Seine-Saint-Denis (Ile-de-France, département) [d3ntb8t74v--1wxzypxi8r7lm]","93030","POINT(657200 6872700)","http://id.insee.fr/geo/commune/93030 | http://data.ign.fr/id/geofla/commune/93030 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/93030","Stains (Seine-Saint-Denis) [d3ntxf7za6--1e02gwt2z6zr5] | Garges-lès-Gonesse (Val-d'Oise) [d3ntxgjuw9-aa91f6nc028l] | Bonneuil-en-France (Val-d'Oise) [d3ntxg1j2g-1nev0n4w006lh] | La Courneuve (Seine-Saint-Denis) [d3ntxexwa3--1bltyu2fw23gd] | Le Bourget (Seine-Saint-Denis) [d3ntxewpdt--17fv89qn4tm9d] | Le Blanc-Mesnil (Seine-Saint-Denis) [d3ntxevoyc-80xiad7coji8]"
"place/FRAN_RI_005-d3ntxez0dh--1dgtyswzfzf33","d3ntxez0dh--1dgtyswzfzf33","Epinay-sur-Seine (Seine-Saint-Denis)","Epinay-sur-Seine","arrondissement : 933 | canton : Epinay-sur-Seine","1er janvier 1968 : Épinay-sur-Seine est rattaché au département (Anc. 75031).","Seine-Saint-Denis (Ile-de-France, département) [d3ntb8t74v--1wxzypxi8r7lm]","93031","POINT(649300 6872900)","http://id.insee.fr/geo/commune/93031 | http://data.ign.fr/id/geofla/commune/93031 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/93031","Argenteuil (Val-d'Oise) [d3ntxftejy-obf1g9199nf3] | Montmagny (Val-d'Oise) [d3ntxgyo6u--a18qibn5li7o] | Saint-Denis (Seine-Saint-Denis) [d3ntxf6q0j-g0j2ysmlf0zv] | Deuil-la-Barre (Val-d'Oise) [d3ntxgbflq--1bureoq5e48rv] | Enghien-les-Bains (Val-d'Oise) [d3ntxgcxhs-1l79vstof05mp] | Saint-Gratien (Val-d'Oise) [d3ntxhcwsh--p0j0ulqrc4l1] | L'Ile-Saint-Denis (Seine-Saint-Denis) [d3ntxf08cj-1lzfpjtwikksp] | Villetaneuse (Seine-Saint-Denis) [d3ntxf9wwp-16fatp3o1m1wc]"
