"URI (segment de base http://data.archives-nationales.culture.gouv.fr/","Identifiant de la commune dans la version du référentiel interne au SIA (RI_005)","Dénomination préférée (skos:prefLabel)","Dénominations alternatives (skos:altLabel)","Description (rico:descriptiveNote)","Historique (rico:history)","Nom et id du département d’appartenance","Code INSEE","Coordonnées du chef-lieu (RGF93 projection Lambert 93)","Lieux équivalents dans d’autres référentiels (owl:sameAs)","Communes adjacentes"
"place/FRAN_RI_005-d3ntenire3--djj9b0xfkef0","d3ntenire3--djj9b0xfkef0","Agudelle (Charente-Maritime)","Agudelle | Agudel","arrondissement : 171 | canton : Jonzac",,"Charente-Maritime (Poitou-Charentes, département) [d3ntb7f8ah--d0u6ovyjsoi0]","17002","POINT(428300 6482000)","http://id.insee.fr/geo/commune/17002 | http://data.ign.fr/id/geofla/commune/17002 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/17002","Villexavier (Charente-Maritime) [d3ntes9wap--jkk0siruk9az] | Saint-Simon-de-Bordes (Charente-Maritime) [d3nterkwjv-185caxhk2ksi9] | Allas-Bocage (Charente-Maritime) [d3ntenk69h--1t1qsv01g1xu] | Salignac-de-Mirambeau (Charente-Maritime) [d3nterpnho--1an5stra8kufq]"
"place/FRAN_RI_005-d3ntenj9xg--15i1iqyo62n9f","d3ntenj9xg--15i1iqyo62n9f","Aigrefeuille-d'Aunis (Charente-Maritime)","Aigrefeuille-d'Aunis | Aigrefeuille","arrondissement : 172 | canton : Aigrefeuille-d'Aunis",,"Charente-Maritime (Poitou-Charentes, département) [d3ntb7f8ah--d0u6ovyjsoi0]","17003","POINT(396300 6564900)","http://id.insee.fr/geo/commune/17003 | http://data.ign.fr/id/geofla/commune/17003 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/17003","Forges (Charente-Maritime) [d3ntep753d--175k08l4l4zwf] | La Jarrie (Charente-Maritime) [d3nteph1ue--15xn9j1nco3a3] | Saint-Christophe (Charente-Maritime) [d3nteqq27e-1sccyjhnvrjp] | Virson (Charente-Maritime) [d3ntesb9g1--1tumvuuvtppce] | Croix-Chapeau (Charente-Maritime) [d3nteoxcnj--11o5gjz5yh2eh] | Le Thou (Charente-Maritime) [d3nterzv0p--1ul9zv28xpaif]"
"place/FRAN_RI_005-d3ntenk69h--1t1qsv01g1xu","d3ntenk69h--1t1qsv01g1xu","Allas-Bocage (Charente-Maritime)","Charentenay | Allas-Bocage","arrondissement : 171 | canton : Mirambeau",,"Charente-Maritime (Poitou-Charentes, département) [d3ntb7f8ah--d0u6ovyjsoi0]","17005","POINT(426800 6482000)","http://id.insee.fr/geo/commune/17005 | http://data.ign.fr/id/geofla/commune/17005 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/17005","Nieul-le-Virouil (Charente-Maritime) [d3nteq5luq--lfzdywfgko2b] | Soubran (Charente-Maritime) [d3nteru2kn--s25it70lzv3g] | Mirambeau (Charente-Maritime) [d3ntepvzvp--14n4d8kkc4ixl] | Saint-Simon-de-Bordes (Charente-Maritime) [d3nterkwjv-185caxhk2ksi9] | Salignac-de-Mirambeau (Charente-Maritime) [d3nterpnho--1an5stra8kufq] | Agudelle (Charente-Maritime) [d3ntenire3--djj9b0xfkef0]"
"place/FRAN_RI_005-d3ntenkizc--1fljyf5b3xcwq","d3ntenkizc--1fljyf5b3xcwq","Allas-Champagne (Charente-Maritime)","Courdault | Allas-Champagne","arrondissement : 171 | canton : Archiac",,"Charente-Maritime (Poitou-Charentes, département) [d3ntb7f8ah--d0u6ovyjsoi0]","17006","POINT(439400 6491000)","http://id.insee.fr/geo/commune/17006 | http://data.ign.fr/id/geofla/commune/17006 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/17006","Saint-Ciers-Champagne (Charente-Maritime) [d3nteqqhid--bpylvywy749o] | Réaux (Charente-Maritime) [d3nteqh3q7-10wj6p8kznyh6] | Brie-sous-Archiac (Charente-Maritime) [d3nteo6emw--1pshjq7140xqy] | Meux (Charente-Maritime) [d3ntepv0ba--1nc75kiebv8jc] | Arthenac (Charente-Maritime) [d3ntenp748--19vk8kbdnqh6q]"
"place/FRAN_RI_005-d3ntenkypt-2vlxr8em7khx","d3ntenkypt-2vlxr8em7khx","Anais (Charente-Maritime)","Anais | Curé","arrondissement : 173 | canton : La Jarrie","15 janvier 2017 : Anais passe de l'arrondissement de La Rochelle à l'arrondissement de Rochefort.","Charente-Maritime (Poitou-Charentes, département) [d3ntb7f8ah--d0u6ovyjsoi0]","17007","POINT(400100 6571300)","http://id.insee.fr/geo/commune/17007 | http://data.ign.fr/id/geofla/commune/17007 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/17007","Saint-Christophe (Charente-Maritime) [d3nteqq27e-1sccyjhnvrjp] | Le Gué-d'Alleré (Charente-Maritime) [d3ntepe6la-1ai8x2wmp855u] | Saint-Médard-d'Aunis (Charente-Maritime) [d3ntera56w-te4nelopnz0w] | Virson (Charente-Maritime) [d3ntesb9g1--1tumvuuvtppce] | Angliers (Charente-Maritime) [d3ntenlol1--10df3kaiw58v9] | Bouhet (Charente-Maritime) [d3nteo35dd--1o24q4rz6b97e] | Saint-Sauveur-d'Aunis (Charente-Maritime) [d3nteritbl--1wp4q5fcv4l94] | Vérines (Charente-Maritime) [d3ntes6q9l--1reucktg8oy1h]"
"place/FRAN_RI_005-d3ntenlbnf-10p1kx7h0wylq","d3ntenlbnf-10p1kx7h0wylq","Andilly (Charente-Maritime)","La Chaume | Andilly-le-Marais | Andilly","arrondissement : 173 | canton : Marans",,"Charente-Maritime (Poitou-Charentes, département) [d3ntb7f8ah--d0u6ovyjsoi0]","17008","POINT(389900 6580400)","http://id.insee.fr/geo/commune/17008 | http://data.ign.fr/id/geofla/commune/17008 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/17008","Longèves (Charente-Maritime) [d3ntepm1u4--10yreuh1g79gs] | Marans (Charente-Maritime) [d3nteppsk7--13rimfe56rzzq] | Charron (Charente-Maritime) [d3nteoh5zv-7hunv7yl1ooh] | Villedoux (Charente-Maritime) [d3ntes8tpn-16pdexdx216yn] | Saint-Ouen-d'Aunis (Charente-Maritime) [d3nterb8n0-11ig3znpqabse]"
"place/FRAN_RI_005-d3ntenlol1--10df3kaiw58v9","d3ntenlol1--10df3kaiw58v9","Angliers (Charente-Maritime)","Laleu | Angliers","arrondissement : 173 | canton : Courçon",,"Charente-Maritime (Poitou-Charentes, département) [d3ntb7f8ah--d0u6ovyjsoi0]","17009","POINT(395600 6575600)","http://id.insee.fr/geo/commune/17009 | http://data.ign.fr/id/geofla/commune/17009 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/17009","Longèves (Charente-Maritime) [d3ntepm1u4--10yreuh1g79gs] | Anais (Charente-Maritime) [d3ntenkypt-2vlxr8em7khx] | Nuaillé-d'Aunis (Charente-Maritime) [d3nteq720p--1h0mdvi43dxlc] | Saint-Sauveur-d'Aunis (Charente-Maritime) [d3nteritbl--1wp4q5fcv4l94] | Vérines (Charente-Maritime) [d3ntes6q9l--1reucktg8oy1h]"
"place/FRAN_RI_005-d3ntenm0fu-1ek2q9w2275ih","d3ntenm0fu-1ek2q9w2275ih","Angoulins (Charente-Maritime)","Châtelaillon | Angoulins","arrondissement : 173 | canton : Aytré",,"Charente-Maritime (Poitou-Charentes, département) [d3ntb7f8ah--d0u6ovyjsoi0]","17010","POINT(382600 6564300)","http://id.insee.fr/geo/commune/17010 | http://data.ign.fr/id/geofla/commune/17010 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/17010","La Jarne (Charente-Maritime) [d3ntepgmyy--1pj0hpwveshu8] | Salles-sur-Mer (Charente-Maritime) [d3nterqfaq--dr7nbmap3cwd] | Aytré (Charente-Maritime) [d3ntensna3-tnlipmp3ygg9] | Châtelaillon-Plage (Charente-Maritime) [d3nteoi8sp--1q4xl9djni14y]"
"place/FRAN_RI_005-d3ntenmcan--1hl0pyr7cdsmm","d3ntenmcan--1hl0pyr7cdsmm","Annepont (Charente-Maritime)","Lepinier | Annepont","arrondissement : 175 | canton : Saint-Savinien",,"Charente-Maritime (Poitou-Charentes, département) [d3ntb7f8ah--d0u6ovyjsoi0]","17011","POINT(419300 6533000)","http://id.insee.fr/geo/commune/17011 | http://data.ign.fr/id/geofla/commune/17011 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/17011","Saint-Hilaire-de-Villefranche (Charente-Maritime) [d3nter0bw1--76ywifgi98zw] | Juicq (Charente-Maritime) [d3ntepin6l--d408v6ju6hts] | Taillebourg (Charente-Maritime) [d3nterw5sy-10kqsns5dp4pu]"
"place/FRAN_RI_005-d3ntenmokz--5v9260cai8fs","d3ntenmokz--5v9260cai8fs","Annezay (Charente-Maritime)","Annezay | Annesay","arrondissement : 175 | canton : Tonnay-Boutonne",,"Charente-Maritime (Poitou-Charentes, département) [d3ntb7f8ah--d0u6ovyjsoi0]","17012","POINT(412700 6552200)","http://id.insee.fr/geo/commune/17012 | http://data.ign.fr/id/geofla/commune/17012 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/17012","Tonnay-Boutonne (Charente-Maritime) [d3ntes07yb--fwe3qd3bjpuf] | Puyrolland (Charente-Maritime) [d3nteqgsax--9dxcss8z3okg] | Saint-Loup (Charente-Maritime) [d3nter4t4m--ypl5njsm9efx] | Saint-Crépin (Charente-Maritime) [d3nteqs6ap--1o04444l02tg] | Vandré (Charente-Maritime) [d3ntes3ko0--1uzxdonqg7xcs] | Genouillé (Charente-Maritime) [d3ntep9ke8--52cgtymwn7h0]"
