"URI (segment de base http://data.archives-nationales.culture.gouv.fr/","Identifiant de la commune dans la version du référentiel interne au SIA (RI_005)","Dénomination préférée (skos:prefLabel)","Dénominations alternatives (skos:altLabel)","Description (rico:descriptiveNote)","Historique (rico:history)","Nom et id du département d’appartenance","Code INSEE","Coordonnées du chef-lieu (RGF93 projection Lambert 93)","Lieux équivalents dans d’autres référentiels (owl:sameAs)","Communes adjacentes"
"place/FRAN_RI_005-d3ntl0dvji--etocivbsmz6v","d3ntl0dvji--etocivbsmz6v","Ahuillé (Mayenne)","Changé-Oriental | Ahuillé","arrondissement : 532 | canton : Saint-Berthevin",,"Mayenne (Pays-de-la-Loire, département) [d3ntb88sib--n92aramgtvqs]","53001","POINT(411500 6775800)","http://id.insee.fr/geo/commune/53001 | http://data.ign.fr/id/geofla/commune/53001 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/53001","Montjean (Mayenne) [d3ntl22h7w-1rn04ia0laxu1] | Loiron (Mayenne) [d3ntl1vk8y-1t3bu3rwibncs] | Saint-Berthevin (Mayenne) [d3ntl2hdbd--sphs3enuz5oe] | Courbeveille (Mayenne) [d3ntl17ld3-7habyglrfw4g] | Montigné-le-Brillant (Mayenne) [d3ntl226fw-1h4vrh5lg5fik] | Astillé (Mayenne) [d3ntl0hk40--k30oes9pnr7c]"
"place/FRAN_RI_005-d3ntl0e76k--11l901ae2yf3","d3ntl0e76k--11l901ae2yf3","Alexain (Mayenne)","Alexain","arrondissement : 533 | canton : Mayenne-Ouest",,"Mayenne (Pays-de-la-Loire, département) [d3ntb88sib--n92aramgtvqs]","53002","POINT(420300 6798700)","http://id.insee.fr/geo/commune/53002 | http://data.ign.fr/id/geofla/commune/53002 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/53002","Placé (Mayenne) [d3ntl292rl--1fsvb8mpidcw7] | Saint-Germain-d'Anxure (Mayenne) [d3ntl2pmcv--xeq8kn0lx7xo] | La Bigottière (Mayenne) [d3ntl0nq4y-7ob4etfhgshz] | Contest (Mayenne) [d3ntl14uf7-1jwb5mvznt2ye] | Martigné-sur-Mayenne (Mayenne) [d3ntl1yb6u-9hbpuro9xgdr]"
"place/FRAN_RI_005-d3ntl0ei6b-1m6efv7vbg6qd","d3ntl0ei6b-1m6efv7vbg6qd","Ambrières-les-Vallées (Mayenne)","La Haie-Traversaine | Cigné | Ambrières-les-Vallées | Ambrières-le-Grand","arrondissement : 533 | canton : Ambrières-les-Vallées","1er janvier 1972 : Ambrières-le-Grand devient Ambrières-les-Vallées suite à sa fusion-association avec Cigné et La Haie-Traversaine.Cigné est rattachée à Ambrières-le-Grand (fusion association) qui devient Ambrières-les-Vallées.La Haie-Traversaine est rattachée à Ambrières-le-Grand (fusion association) qui devient Ambrières-les-Vallées.","Mayenne (Pays-de-la-Loire, département) [d3ntb88sib--n92aramgtvqs]","53003","POINT(431300 6817500)","http://id.insee.fr/geo/commune/53003 | http://data.ign.fr/id/geofla/commune/53003 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/53003","Juvigny-sous-Andaine (Orne) [d3ntp297dp-15xvmd6jxzz1b] | Ceaucé (Orne) [d3ntp0vdht--1qldlkpc9uej9] | La Haie-Traversaine (Mayenne) [d3ntl1md5d--20ww1hnqlddg] | Saint-Loup-du-Gast (Mayenne) [d3ntl2u2in--16kkwsn4n4h3w] | Oisseau (Mayenne) [d3ntl266v7-1q4mf2e7s6t4k] | Chantrigné (Mayenne) [d3ntl0yztj-1sjac22oxjmtd] | Lassay-les-Châteaux (Mayenne) [d3ntl1rvog--1gsqwi86y5mpn] | Couesmes-Vaucé (Mayenne) [d3ntl16yii--1h7uuwbk9qqic] | Le Pas (Mayenne) [d3ntl27zr0--pqn9pqtn8pi3]"
"place/FRAN_RI_005-d3ntl0fe2t--165xdejwa8h0a","d3ntl0fe2t--165xdejwa8h0a","Ampoigné (Mayenne)","Les Bois | Ampoigné","arrondissement : 531 | canton : Château-Gontier-Ouest",,,"53004","POINT(413700 6752500)","http://id.insee.fr/geo/commune/53004 | http://data.ign.fr/id/geofla/commune/53004 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/53004",
"place/FRAN_RI_005-d3ntl0fppv-7j0m5hnfjsor","d3ntl0fppv-7j0m5hnfjsor","Andouillé (Mayenne)","Andouillé","arrondissement : 532 | canton : Chailland","30 mars 2016 : Andouillé passe de l'arrondissement de Laval à l'arrondissement de Mayenne.","Mayenne (Pays-de-la-Loire, département) [d3ntb88sib--n92aramgtvqs]","53005","POINT(418700 6792900)","http://id.insee.fr/geo/commune/53005 | http://data.ign.fr/id/geofla/commune/53005 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/53005","Saint-Ouën-des-Toits (Mayenne) [d3ntl2xqvd--1qvbu6a7ikbtz] | Saint-Germain-d'Anxure (Mayenne) [d3ntl2pmcv--xeq8kn0lx7xo] | Sacé (Mayenne) [d3ntl2eu4u-q84zyevmrbk1] | Saint-Germain-le-Guillaume (Mayenne) [d3ntl2qpl7-1766fsr1q0lsm] | Montflours (Mayenne) [d3ntl21udc--6w19th34r28b] | La Baconnière (Mayenne) [d3ntl0isil-1t74gnt6p97xc] | La Bigottière (Mayenne) [d3ntl0nq4y-7ob4etfhgshz] | Chailland (Mayenne) [d3ntl0t93k-m6jriqs7jvd1] | Saint-Jean-sur-Mayenne (Mayenne) [d3ntl2sapn-13njba25386o8] | Saint-Germain-le-Fouilloux (Mayenne) [d3ntl2qcfu--j799zsop2tnt]"
"place/FRAN_RI_005-d3ntl0g0xe-1ip44mbu6ywtk","d3ntl0g0xe-1ip44mbu6ywtk","Argenton-Notre-Dame (Mayenne)","Melleray | Argenton-Notre-Dame","arrondissement : 531 | canton : Bierné",,,"53006","POINT(431300 6748200)","http://id.insee.fr/geo/commune/53006 | http://data.ign.fr/id/geofla/commune/53006 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/53006",
"place/FRAN_RI_005-d3ntl0gbx6-u38xjnt01s9k","d3ntl0gbx6-u38xjnt01s9k","Argentré (Mayenne)","Argentré","arrondissement : 532 | canton : Argentré",,"Mayenne (Pays-de-la-Loire, département) [d3ntb88sib--n92aramgtvqs]","53007","POINT(428900 6782200)","http://id.insee.fr/geo/commune/53007 | http://data.ign.fr/id/geofla/commune/53007 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/53007","La Chapelle-Rainsouin (Mayenne) [d3ntl107ku-1gxr5jm8x2rkt] | Soulgé-sur-Ouette (Mayenne) [d3ntl34vtg--1r9jkrx3ay59g] | Montsûrs (Mayenne) [d3ntl23euh--bobrretbylbw] | Bonchamp-lès-Laval (Mayenne) [d3ntl0p8o9--pvo20s5cm50g] | Louvigné (Mayenne) [d3ntl1ws09-r81wogbjqkej] | La Chapelle-Anthenaise (Mayenne) [d3ntl0zata-1e0crlbmlefxu]"
"place/FRAN_RI_005-d3ntl0gmwx--1rqs0guxu4yny","d3ntl0gmwx--1rqs0guxu4yny","Aron (Mayenne)","Rennes-en-Grenouilles | Aron","arrondissement : 533 | canton : Mayenne-Est",,"Mayenne (Pays-de-la-Loire, département) [d3ntb88sib--n92aramgtvqs]","53008","POINT(436100 6805600)","http://id.insee.fr/geo/commune/53008 | http://data.ign.fr/id/geofla/commune/53008 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/53008","Champéon (Mayenne) [d3ntl0xqzf--43jfo843zn6p] | La Bazoge-Montpinçon (Mayenne) [d3ntl0kxgy--c5a31j1xjl6w] | Marcillé-la-Ville (Mayenne) [d3ntl1xozk--181qpxw9py6y6] | Saint-Fraimbault-de-Prières (Mayenne) [d3ntl2nse9--z5hyrdq6k1ms] | Mayenne (Mayenne) [d3ntl1ym6m-1umqovggks6xo] | Jublains (Mayenne) [d3ntl1qbf2--12dsj76ej72tm] | Belgeard (Mayenne) [d3ntl0mrv3--1i8w4sv3ytap6] | Grazay (Mayenne) [d3ntl1lqy2--1ok2yydsl7uca]"
"place/FRAN_RI_005-d3ntl0gxoy--124zp5utzrbjb","d3ntl0gxoy--124zp5utzrbjb","Arquenay (Mayenne)","Arquenay","arrondissement : 532 | canton : Meslay-du-Maine","30 mars 2016 : Arquenay passe de l'arrondissement de Laval à l'arrondissement de Château-Gontier.","Mayenne (Pays-de-la-Loire, département) [d3ntb88sib--n92aramgtvqs]","53009","POINT(433700 6771100)","http://id.insee.fr/geo/commune/53009 | http://data.ign.fr/id/geofla/commune/53009 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/53009","Le Bignon-du-Maine (Mayenne) [d3ntl0nf56-zhvp6tn2j5i9] | Parné-sur-Roc (Mayenne) [d3ntl27mte--1x0eznjn5iwjm] | Meslay-du-Maine (Mayenne) [d3ntl20m6i-ypawccweh4ml] | Bazougers (Mayenne) [d3ntl0lug9-fc5rmkho21zu] | Saint-Denis-du-Maine (Mayenne) [d3ntl2mbl0-fl0cxvb7j5yn] | Maisoncelles-du-Maine (Mayenne) [d3ntl1xds1--jfviva7k54da]"
"place/FRAN_RI_005-d3ntl0h8op-7cjhwsh3mywx","d3ntl0h8op-7cjhwsh3mywx","Assé-le-Bérenger (Mayenne)","Assé-le-Bérenger","arrondissement : 532 | canton : Evron","30 mars 2016 : Assé-le-Bérenger passe de l'arrondissement de Laval à l'arrondissement de Mayenne.","Mayenne (Pays-de-la-Loire, département) [d3ntb88sib--n92aramgtvqs]","53010","POINT(453100 6789000)","http://id.insee.fr/geo/commune/53010 | http://data.ign.fr/id/geofla/commune/53010 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/53010","Sainte-Gemmes-le-Robert (Mayenne) [d3ntl2o5rd-ye0i3a89ud4i] | Voutré (Mayenne) [d3ntl39kdw--1sfe8c7nsbju7] | Evron (Mayenne) [d3ntl1ctjp--1vzukbvhwghma] | Saint-Georges-sur-Erve (Mayenne) [d3ntl2p8zq-145d0f6wawrrc]"
