"URI (segment de base http://data.archives-nationales.culture.gouv.fr/","Identifiant de la commune dans la version du référentiel interne au SIA (RI_005)","Dénomination préférée (skos:prefLabel)","Dénominations alternatives (skos:altLabel)","Description (rico:descriptiveNote)","Historique (rico:history)","Nom et id du département d’appartenance","Code INSEE","Coordonnées du chef-lieu (RGF93 projection Lambert 93)","Lieux équivalents dans d’autres référentiels (owl:sameAs)","Communes adjacentes"
"place/FRAN_RI_005-d3ntd9q38x-1pgrmoewt0b63","d3ntd9q38x-1pgrmoewt0b63","Abriès (Hautes-Alpes)","Abriès","arrondissement : 51 | canton : Aiguilles",,"Hautes-Alpes (Provence-Alpes-Côte-d'Azur, département) [d3ntb7wtls-1hjgdcwweevc5]","05001","POINT(1010400 6418300)","http://id.insee.fr/geo/commune/05001 | http://data.ign.fr/id/geofla/commune/05001 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/05001","Cervières (Hautes-Alpes) [d3ntd9zc2k--yrdxfl2et5wy] | Molines-en-Queyras (Hautes-Alpes) [d3ntdaifpf-1wv0sbp5w20nq] | Aiguilles (Hautes-Alpes) [d3ntd9qvp9--um0n9mq5jdy0]"
"place/FRAN_RI_005-d3ntd9qegg--1fbc7cfsnemmt","d3ntd9qegg--1fbc7cfsnemmt","Agnières-en-Dévoluy (Hautes-Alpes)","Agnières-en-Dévoluy | Agnières","arrondissement : 52 | canton : Saint-Etienne-en-Dévoluy",,,"05002",,"http://id.insee.fr/geo/commune/05002 | http://data.ign.fr/id/geofla/commune/05002 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/05002",
"place/FRAN_RI_005-d3ntd9qvp9--um0n9mq5jdy0","d3ntd9qvp9--um0n9mq5jdy0","Aiguilles (Hautes-Alpes)","Clausonne | Aiguilles","arrondissement : 51 | canton : Aiguilles",,"Hautes-Alpes (Provence-Alpes-Côte-d'Azur, département) [d3ntb7wtls-1hjgdcwweevc5]","05003","POINT(1005900 6416600)","http://id.insee.fr/geo/commune/05003 | http://data.ign.fr/id/geofla/commune/05003 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/05003","Cervières (Hautes-Alpes) [d3ntd9zc2k--yrdxfl2et5wy] | Abriès (Hautes-Alpes) [d3ntd9q38x-1pgrmoewt0b63] | Molines-en-Queyras (Hautes-Alpes) [d3ntdaifpf-1wv0sbp5w20nq] | Château-Ville-Vieille (Hautes-Alpes) [d3ntda2ho6-igqmjmckmjjy]"
"place/FRAN_RI_005-d3ntd9r6ws-9ft762g74uji","d3ntd9r6ws-9ft762g74uji","Ancelle (Hautes-Alpes)","Ancelles | Ancelle","arrondissement : 52 | canton : Saint-Bonnet-en-Champsaur",,"Hautes-Alpes (Provence-Alpes-Côte-d'Azur, département) [d3ntb7wtls-1hjgdcwweevc5]","05004","POINT(954300 6396700)","http://id.insee.fr/geo/commune/05004 | http://data.ign.fr/id/geofla/commune/05004 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/05004","Saint-Jean-Saint-Nicolas (Hautes-Alpes) [d3ntdb7yuo--u2adsi01iemw] | La Rochette (Hautes-Alpes) [d3ntdb0oy3-qglp7tzmkj4g] | Forest-Saint-Julien (Hautes-Alpes) [d3ntda90ey--a2ry613lzh93] | Saint-Léger-les-Mélèzes (Hautes-Alpes) [d3ntdb984b-vyck69zriuc4] | Orcières (Hautes-Alpes) [d3ntdaopea--hfdcfr0a7p0c] | La Bâtie-Neuve (Hautes-Alpes) [d3ntd9vkwy--7ti73x1k4xhx] | Réallon (Hautes-Alpes) [d3ntdav9fn-1kh8vxhazoia7] | Chabottes (Hautes-Alpes) [d3ntd9zz4w--goymxc60gn50] | Chorges (Hautes-Alpes) [d3ntda33np--yk4d658bhx3m]"
"place/FRAN_RI_005-d3ntd9ri4b-1n4r6q3zwx48j","d3ntd9ri4b-1n4r6q3zwx48j","Antonaves (Hautes-Alpes)","Antonaves","arrondissement : 52 | canton : Ribiers",,,"05005","POINT(923800 6355900)","http://id.insee.fr/geo/commune/05005 | http://data.ign.fr/id/geofla/commune/05005 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/05005",
"place/FRAN_RI_005-d3ntd9s4r4-tnt9umrhzmmh","d3ntd9s4r4-tnt9umrhzmmh","Arvieux (Hautes-Alpes)","Arvieux","arrondissement : 51 | canton : Aiguilles",,"Hautes-Alpes (Provence-Alpes-Côte-d'Azur, département) [d3ntb7wtls-1hjgdcwweevc5]","05007","POINT(995700 6414500)","http://id.insee.fr/geo/commune/05007 | http://data.ign.fr/id/geofla/commune/05007 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/05007","Cervières (Hautes-Alpes) [d3ntd9zc2k--yrdxfl2et5wy] | Saint-Crépin (Hautes-Alpes) [d3ntdb4t92-1qflc7yus7k2a] | La Roche-de-Rame (Hautes-Alpes) [d3ntdb023j-2q3onny0eyqw] | Guillestre (Hautes-Alpes) [d3ntdadul5-15g0u8sywazn2] | Villar-Saint-Pancrace (Hautes-Alpes) [d3ntdbldx5--ttt9ejaq25z1] | Château-Ville-Vieille (Hautes-Alpes) [d3ntda2ho6-igqmjmckmjjy] | Eygliers (Hautes-Alpes) [d3ntda76gd--1ik2822hxtlo9]"
"place/FRAN_RI_005-d3ntd9sfyn--83py7j46fbjl","d3ntd9sfyn--83py7j46fbjl","Aspremont (Hautes-Alpes)","Aspremont","arrondissement : 52 | canton : Aspres-sur-Buëch",,"Hautes-Alpes (Provence-Alpes-Côte-d'Azur, département) [d3ntb7wtls-1hjgdcwweevc5]","05008","POINT(916800 6380800)","http://id.insee.fr/geo/commune/05008 | http://data.ign.fr/id/geofla/commune/05008 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/05008","Aspres-sur-Buëch (Hautes-Alpes) [d3ntd9t2lg-1ccnmw3wr68lx] | Saint-Pierre-d'Argençon (Hautes-Alpes) [d3ntdbasdp--1vq1103ak8ogy] | La Bâtie-Montsaléon (Hautes-Alpes) [d3ntd9v9pf--1bvc1ji9ul217] | Chabestan (Hautes-Alpes) [d3ntd9znxd--1xlm06vt7qb7n] | Sigottier (Hautes-Alpes) [d3ntdbfi8p--1d0enrct1dz4c] | La Piarre (Hautes-Alpes) [d3ntdar7i1-10zp3fl38lz1e]"
"place/FRAN_RI_005-d3ntd9srdx-yvf1j362urse","d3ntd9srdx-yvf1j362urse","Aspres-lès-Corps (Hautes-Alpes)","Aspres-lès-Corps | Aspres","arrondissement : 52 | canton : Saint-Firmin",,"Hautes-Alpes (Provence-Alpes-Côte-d'Azur, département) [d3ntb7wtls-1hjgdcwweevc5]","05009","POINT(935700 6415800)","http://id.insee.fr/geo/commune/05009 | http://data.ign.fr/id/geofla/commune/05009 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/05009","Corps (Isère) [d3nti757pf--16ogynp8dtmds] | Beaufin (Isère) [d3nti5ye8n--r72hokfzpug6] | La Salette-Fallavaux (Isère) [d3ntibw34l-1sex6n9jhgm3n] | Valjouffrey (Isère) [d3nticdcdc-lacw4cvdhfin] | Saint-Maurice-en-Valgodemard (Hautes-Alpes) [d3ntdba5qw-e6v0h7wihcax] | Saint-Firmin (Hautes-Alpes) [d3ntdb6dq8-1axrnucs5pae6]"
"place/FRAN_RI_005-d3ntd9t2lg-1ccnmw3wr68lx","d3ntd9t2lg-1ccnmw3wr68lx","Aspres-sur-Buëch (Hautes-Alpes)","Aspres-sur-Buëch | Aspres-les-Veynes | Aspres-lès-Veyne | Agnielles","arrondissement : 52 | canton : Aspres-sur-Buëch",,"Hautes-Alpes (Provence-Alpes-Côte-d'Azur, département) [d3ntb7wtls-1hjgdcwweevc5]","05010","POINT(918400 6384200)","http://id.insee.fr/geo/commune/05010 | http://data.ign.fr/id/geofla/commune/05010 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/05010","Saint-Pierre-d'Argençon (Hautes-Alpes) [d3ntdbasdp--1vq1103ak8ogy] | La Faurie (Hautes-Alpes) [d3ntda842y--1j9qfjceadal5] | Saint-Etienne-en-Dévoluy (Hautes-Alpes) [d3ntdb5fvw--1nlkb9v7boaan] | Chabestan (Hautes-Alpes) [d3ntd9znxd--1xlm06vt7qb7n] | Saint-Julien-en-Beauchêne (Hautes-Alpes) [d3ntdb8a9y-cv1ix52l7l1j] | Veynes (Hautes-Alpes) [d3ntdbk531-15ne6mj4x3zk1] | Montmaur (Hautes-Alpes) [d3ntdalvv9-hnpqnnpnlbly] | Aspremont (Hautes-Alpes) [d3ntd9sfyn--83py7j46fbjl] | Oze (Hautes-Alpes) [d3ntdaq986-55mz5sfm6hvv]"
"place/FRAN_RI_005-d3ntd9tdsz--12w30vgl7gm2z","d3ntd9tdsz--12w30vgl7gm2z","Avançon (Hautes-Alpes)","Avançon","arrondissement : 52 | canton : La Bâtie-Neuve",,"Hautes-Alpes (Provence-Alpes-Côte-d'Azur, département) [d3ntb7wtls-1hjgdcwweevc5]","05011","POINT(953000 6385800)","http://id.insee.fr/geo/commune/05011 | http://data.ign.fr/id/geofla/commune/05011 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/05011","La Bâtie-Vieille (Hautes-Alpes) [d3ntd9vwc9-dn4ohwcfrugl] | Saint-Etienne-le-Laus (Hautes-Alpes) [d3ntdb5r3f--9wmbprokrymi] | Espinasses (Hautes-Alpes) [d3ntda6k1b-1ej7ew7sa4h0x] | Théus (Hautes-Alpes) [d3ntdbgrib-1x83tkm7byzrz] | Montgardin (Hautes-Alpes) [d3ntdakb6c-1q923c0fs704] | La Bâtie-Neuve (Hautes-Alpes) [d3ntd9vkwy--7ti73x1k4xhx]"
