"URI (segment de base http://data.archives-nationales.culture.gouv.fr/","Identifiant de la commune dans la version du référentiel interne au SIA (RI_005)","Dénomination préférée (skos:prefLabel)","Dénominations alternatives (skos:altLabel)","Description (rico:descriptiveNote)","Historique (rico:history)","Nom et id du département d’appartenance","Code INSEE","Coordonnées du chef-lieu (RGF93 projection Lambert 93)","Lieux équivalents dans d’autres référentiels (owl:sameAs)","Communes adjacentes"
"place/FRAN_RI_005-d3nts6qfhs--11a4lf0qtjis6","d3nts6qfhs--11a4lf0qtjis6","Aigné (Sarthe)","Aigné | Athené","arrondissement : 723 | canton : Le Mans-Nord-Ouest",,"Sarthe (Pays-de-la-Loire, département) [d3ntb8ps1u-1d4qaxfwhbf8n]","72001","POINT(485400 6777900)","http://id.insee.fr/geo/commune/72001 | http://data.ign.fr/id/geofla/commune/72001 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/72001","Lavardin (Sarthe) [d3nts8arwq--cvb8cqfc66zl] | Trangé (Sarthe) [d3ntsbwk5t--1bt2ebq8r6xf] | Degré (Sarthe) [d3nts7v6lb-xx3ols7o8rs9] | La Milesse (Sarthe) [d3nts8pbad--1y0r80nkhmi0g] | Domfront-en-Champagne (Sarthe) [d3nts7x1mq--10jfv55tlrk0z] | Chaufour-Notre-Dame (Sarthe) [d3nts7g4gk-gbo998n96vij]"
"place/FRAN_RI_005-d3nts6qqpb-cete50sw8qwv","d3nts6qqpb-cete50sw8qwv","Aillières-Beauvoir (Sarthe)","Saint-Benoît-sur-Sarthe | Aillières-Beauvoir","arrondissement : 722 | canton : La Fresnaye-sur-Chédouet","1er janvier 1965 : Aillières devient Aillières-Beauvoir suite à sa fusion avec Beauvoir.Beauvoir est rattachée à Aillières (fusion simple) qui devient Aillières-Beauvoir.","Sarthe (Pays-de-la-Loire, département) [d3ntb8ps1u-1d4qaxfwhbf8n]","72002","POINT(502000 6815000)","http://id.insee.fr/geo/commune/72002 | http://data.ign.fr/id/geofla/commune/72002 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/72002","Villaines-la-Carelle (Sarthe) [d3ntsc0zob-a4xjl5i06yqo] | Louzes (Sarthe) [d3nts8fs47--1ojz80brxn1fc] | Marollette (Sarthe) [d3nts8lmac-ec9o0f5m6jtv] | Contilly (Sarthe) [d3nts7mrik--xreqkki6zf3r] | Saint-Longis (Sarthe) [d3ntsay6ul--1l6ga9l5ro65]"
"place/FRAN_RI_005-d3nts6r1p3-1tbgrekg3iezj","d3nts6r1p3-1tbgrekg3iezj","Allonnes (Sarthe)","Allonnes","arrondissement : 723 | canton : Allonnes",,"Sarthe (Pays-de-la-Loire, département) [d3ntb8ps1u-1d4qaxfwhbf8n]","72003","POINT(488100 6766900)","http://id.insee.fr/geo/commune/72003 | http://data.ign.fr/id/geofla/commune/72003 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/72003","Pruillé-le-Chétif (Sarthe) [d3ntsadpf5--1gf7o15dh8jug] | Spay (Sarthe) [d3ntsbqw0y-zuis9ggp7mz2] | Voivres-lès-le-Mans (Sarthe) [d3ntsc3650--164xv1msi71la] | Etival-lès-le-Mans (Sarthe) [d3nts805xr--m4ay147cvi1l] | Rouillon (Sarthe) [d3ntsahvnz-8sr2msig3o1f] | Saint-Georges-du-Bois (Sarthe) [d3ntsaq426-11tu2crkzl1b3] | Le Mans (Sarthe) [d3nts8iuhe--1ts0uf5d1cdoi] | Arnage (Sarthe) [d3nts6sl3g--fl8avqk1uhud]"
"place/FRAN_RI_005-d3nts6rd4d-rjxjccldzeud","d3nts6rd4d-rjxjccldzeud","Amné (Sarthe)","Amné","arrondissement : 721 | canton : Loué","15 février 2006 : Amné passe de l'arrondissement du Mans à l'arrondissement de La Flèche.","Sarthe (Pays-de-la-Loire, département) [d3ntb8ps1u-1d4qaxfwhbf8n]","72004","POINT(472000 6775400)","http://id.insee.fr/geo/commune/72004 | http://data.ign.fr/id/geofla/commune/72004 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/72004","Ruillé-en-Champagne (Sarthe) [d3ntsaj3n1--njqc6q3pzykd] | Coulans-sur-Gée (Sarthe) [d3nts7o1fh--1pp6agyq7kxbc] | Auvers-sous-Montfaucon (Sarthe) [d3nts6vpm8--1828yig2uudu6] | Brains-sur-Gée (Sarthe) [d3nts769v4-iv54vwymju7l] | Epineu-le-Chevreuil (Sarthe) [d3nts7zu2y--1tjpp0dh5ucca] | Neuvy-en-Champagne (Sarthe) [d3ntsa1hgp--qobsqeg11q7p] | Longnes (Sarthe) [d3nts8dkkq--118v50avrcb40]"
"place/FRAN_RI_005-d3nts6ro45-1k0rn649e5upx","d3nts6ro45-1k0rn649e5upx","Ancinnes (Sarthe)","Ancinnes | Ancines","arrondissement : 722 | canton : Saint-Paterne",,"Sarthe (Pays-de-la-Loire, département) [d3ntb8ps1u-1d4qaxfwhbf8n]","72005","POINT(490900 6811100)","http://id.insee.fr/geo/commune/72005 | http://data.ign.fr/id/geofla/commune/72005 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/72005","Rouessé-Fontaine (Sarthe) [d3ntsagxtm--gw6fw4t0df1] | Livet-en-Saosnois (Sarthe) [d3nts8cxxw-1ag5ax49fuliy] | Chérisay (Sarthe) [d3nts7i0kr--1g3745jnvr0kb] | Neufchâtel-en-Saosnois (Sarthe) [d3ntsa08ml-11isjfcexwbft] | Champfleur (Sarthe) [d3nts7a41d--eer4kdh6nxc4] | Saint-Rémy-du-Val (Sarthe) [d3ntsbh48e-iqltxktrpz3r] | La Fresnaye-sur-Chédouet (Sarthe) [d3nts83b3u-c4nobvfz5ht3] | Louvigny (Sarthe) [d3nts8fgwo-p0v62wwzkg8s] | Bourg-le-Roi (Sarthe) [d3nts75n8b--148s467fpm56r]"
"place/FRAN_RI_005-d3nts6rz3x--y4tw551bpued","d3nts6rz3x--y4tw551bpued","Arçonnay (Sarthe)","Etival-en-Charnie | Arsonay | Arçonnay","arrondissement : 722 | canton : Saint-Paterne",,"Sarthe (Pays-de-la-Loire, département) [d3ntb8ps1u-1d4qaxfwhbf8n]","72006","POINT(484300 6814500)","http://id.insee.fr/geo/commune/72006 | http://data.ign.fr/id/geofla/commune/72006 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/72006","Héloup (Orne) [d3ntp258gq--fin0qh4xz5bm] | Alençon (Orne) [d3ntozx24f--1efal243q83gh] | Saint-Germain-du-Corbéis (Orne) [d3ntp4c5r6-18j88uij18bcy] | Bérus (Sarthe) [d3nts724hc-nhv9lyqk5w2u] | Champfleur (Sarthe) [d3nts7a41d--eer4kdh6nxc4] | Saint-Paterne (Sarthe) [d3ntsbdn7j-1ugrw0352by6r]"
"place/FRAN_RI_005-d3nts6sa3o-c8c9wbmkbx51","d3nts6sa3o-c8c9wbmkbx51","Ardenay-sur-Mérize (Sarthe)","Ardené | Ardenay-sur-Mérize | Ardenay","arrondissement : 722 | canton : Montfort-le-Gesnois","15 février 2006 : Ardenay-sur-Mérize passe de l'arrondissement du Mans à l'arrondissement de Mamers.","Sarthe (Pays-de-la-Loire, département) [d3ntb8ps1u-1d4qaxfwhbf8n]","72007","POINT(507900 6769200)","http://id.insee.fr/geo/commune/72007 | http://data.ign.fr/id/geofla/commune/72007 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/72007","Le Breil-sur-Mérize (Sarthe) [d3nts76laf-1pttuvaxqgx4g] | Challes (Sarthe) [d3nts78sm5--k2x39o4tjfq8] | Saint-Mars-la-Brière (Sarthe) [d3ntsbb4w1-lzo3ewpmuvau] | Parigné-l'Evêque (Sarthe) [d3ntsa7zk7--1ca4zt0mpnvaz] | Surfonds (Sarthe) [d3ntsbr6sy-1sdm8vhmif8we] | Soulitré (Sarthe) [d3ntsbpy6m--lutephkx3clx]"
"place/FRAN_RI_005-d3nts6sl3g--fl8avqk1uhud","d3nts6sl3g--fl8avqk1uhud","Arnage (Sarthe)","Notre-Dame-de-Champs | Arnage","arrondissement : 723 | canton : Le Mans-Sud-Ouest",,"Sarthe (Pays-de-la-Loire, département) [d3ntb8ps1u-1d4qaxfwhbf8n]","72008","POINT(490000 6762100)","http://id.insee.fr/geo/commune/72008 | http://data.ign.fr/id/geofla/commune/72008 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/72008","Moncé-en-Belin (Sarthe) [d3nts8pxhn--1irb3rl058veo] | Spay (Sarthe) [d3ntsbqw0y-zuis9ggp7mz2] | Mulsanne (Sarthe) [d3nts9zmn2-12dpg6i5b2r8w] | Le Mans (Sarthe) [d3nts8iuhe--1ts0uf5d1cdoi] | Allonnes (Sarthe) [d3nts6r1p3-1tbgrekg3iezj]"
"place/FRAN_RI_005-d3nts6swaz--8u8z3ddze7t0","d3nts6swaz--8u8z3ddze7t0","Arthezé (Sarthe)","Créans | Arthezé","arrondissement : 721 | canton : Malicorne-sur-Sarthe",,"Sarthe (Pays-de-la-Loire, département) [d3ntb8ps1u-1d4qaxfwhbf8n]","72009","POINT(466400 6747500)","http://id.insee.fr/geo/commune/72009 | http://data.ign.fr/id/geofla/commune/72009 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/72009","Villaines-sous-Malicorne (Sarthe) [d3ntsc1xin-f5ley09ndfi1] | Bousse (Sarthe) [d3nts75ynl-1ew4i5ddv48ft] | Malicorne-sur-Sarthe (Sarthe) [d3nts8i8pm--akyysuzhfb4a] | Parcé-sur-Sarthe (Sarthe) [d3ntsa72kx-a17xxn0ijd3n] | Le Bailleul (Sarthe) [d3nts6xa3e--6uapmy7zdvhr]"
"place/FRAN_RI_005-d3nts6ttps-1na85wvwls6pt","d3nts6ttps-1na85wvwls6pt","Asnières-sur-Vègre (Sarthe)","Asnières-sur-Vègre","arrondissement : 721 | canton : Sablé-sur-Sarthe",,"Sarthe (Pays-de-la-Loire, département) [d3ntb8ps1u-1d4qaxfwhbf8n]","72010","POINT(458300 6759200)","http://id.insee.fr/geo/commune/72010 | http://data.ign.fr/id/geofla/commune/72010 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/72010","Fontenay-sur-Vègre (Sarthe) [d3nts83042--1v75rfltzh5i3] | Auvers-le-Hamon (Sarthe) [d3nts6ve6y--1bwder4g61tg6] | Tassé (Sarthe) [d3ntsbrtfs--1omnmy8r4mjyk] | Avoise (Sarthe) [d3nts6wyvv--miknf2xwvzuu] | Poillé-sur-Vègre (Sarthe) [d3ntsabiyg-17q0c7zrccll1] | Juigné-sur-Sarthe (Sarthe) [d3nts88704--7ktcu16yrxrr]"
