"URI (segment de base http://data.archives-nationales.culture.gouv.fr/","Identifiant de la commune dans la version du référentiel interne au SIA (RI_005)","Dénomination préférée (skos:prefLabel)","Dénominations alternatives (skos:altLabel)","Description (rico:descriptiveNote)","Historique (rico:history)","Nom et id du département d’appartenance","Code INSEE","Coordonnées du chef-lieu (RGF93 projection Lambert 93)","Lieux équivalents dans d’autres référentiels (owl:sameAs)","Communes adjacentes"
"place/FRAN_RI_005-d3ntfytiwq-qv8vfx1brsf2","d3ntfytiwq-qv8vfx1brsf2","Abjat-sur-Bandiat (Dordogne)","Beaurepos | Abjat-sur-Bandiat | Abjat","arrondissement : 242 | canton : Nontron","1er janvier 1975 : Abjat devient Abjat-sur-Bandiat.","Dordogne (Aquitaine, département) [d3ntb7l0b0--1uwhs5qpi6ngo]","24001","POINT(525200 6500800)","http://id.insee.fr/geo/commune/24001 | http://data.ign.fr/id/geofla/commune/24001 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/24001","Pensol (Haute-Vienne) [d3ntwrv97w-1ebg4k8gnn0mx] | Marval (Haute-Vienne) [d3ntwkyfn7--8dlgij71alyg] | Champs-Romain (Dordogne) [d3ntfztzo0--ot0e7dnn9tmw] | Saint-Barthélemy-de-Bussière (Dordogne) [d3ntg2p5bq--11i2tes9roa40] | Saint-Saud-Lacoussière (Dordogne) [d3ntg3u15z--vnyke9p0v9pf] | Augignac (Dordogne) [d3ntfyz233-111boiff02n4g] | Piégut-Pluviers (Dordogne) [d3ntg26btl--mvmo26kafphm] | Savignac-de-Nontron (Dordogne) [d3ntg446yx--1wy8vl47st2c3]"
"place/FRAN_RI_005-d3ntfytu49-1ux2pvm7og0wk","d3ntfytu49-1ux2pvm7og0wk","Agonac (Dordogne)","Aigueparses | Aigueparse | Agonnac | Agonac","arrondissement : 243 | canton : Brantôme",,"Dordogne (Aquitaine, département) [d3ntb7l0b0--1uwhs5qpi6ngo]","24002","POINT(523600 6468400)","http://id.insee.fr/geo/commune/24002 | http://data.ign.fr/id/geofla/commune/24002 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/24002","Champcevinel (Dordogne) [d3ntfzsxq7-1w53524gvxtxy] | Sorges (Dordogne) [d3ntg49pps-1al98jb4y65yn] | Brantôme (Dordogne) [d3ntfzgrpm--zoir5kj7f9nt] | Château-l'Evêque (Dordogne) [d3ntfzzbqa--13uypm65zxt7l] | Saint-Front-d'Alemps (Dordogne) [d3ntg2y5b8--dj6qykmd3mmf] | Cornille (Dordogne) [d3ntg0a2fz-lfosqv3qfe5v]"
"place/FRAN_RI_005-d3ntfyu6mc-3e40go2ypt9c","d3ntfyu6mc-3e40go2ypt9c","Ajat (Dordogne)","Andrivaud-et-Merlande | Ajat","arrondissement : 243 | canton : Thenon","1er janvier 2017 : Ajat passe de l'arrondissement de Périgueux à l'arrondissement de Sarlat-la-Canéda.","Dordogne (Aquitaine, département) [d3ntb7l0b0--1uwhs5qpi6ngo]","24004","POINT(544100 6452700)","http://id.insee.fr/geo/commune/24004 | http://data.ign.fr/id/geofla/commune/24004 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/24004","Gabillou (Dordogne) [d3ntg0ua68-1j6qd3swi01bc] | Fossemagne (Dordogne) [d3ntg0stkr-1w5bdmwpr866k] | Thenon (Dordogne) [d3ntg4dbhe--r271dxs83pj8] | Sainte-Orse (Dordogne) [d3ntg3kebw-1xyjovxd91piu] | Limeyrat (Dordogne) [d3ntg1b9a8-5a9y67ld9xl0] | Azerat (Dordogne) [d3ntfyzoi5-1t19cjloceqn3] | Brouchaud (Dordogne) [d3ntfzhecf-10mfc5wk5nqja]"
"place/FRAN_RI_005-d3ntfyutoo-1eazmht7q3fk7","d3ntfyutoo-1eazmht7q3fk7","Allas-les-Mines (Dordogne)","Argentines | Argentine | Allas-les-Mines | Allas-de-Berbiguières | Allas-Berbiers","arrondissement : 244 | canton : Saint-Cyprien",,"Dordogne (Aquitaine, département) [d3ntb7l0b0--1uwhs5qpi6ngo]","24006","POINT(547600 6416700)","http://id.insee.fr/geo/commune/24006 | http://data.ign.fr/id/geofla/commune/24006 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/24006","Castelnaud-la-Chapelle (Dordogne) [d3ntfzoejs-1gtsm7mb9fh0f] | Castels (Dordogne) [d3ntfzoq6u-etrg29x8p7z] | Veyrines-de-Domme (Dordogne) [d3ntg4myj8-1qqd3amjbc9tw] | Saint-Vincent-de-Cosse (Dordogne) [d3ntg3ybah-qk6gjtb9l57s] | Cladech (Dordogne) [d3ntg04f66--192e2huhkwbfa] | Saint-Germain-de-Belvès (Dordogne) [d3ntg30wwe--1sdhyo8bq9uuz] | Berbiguières (Dordogne) [d3ntfz648b-3lcdd74c5q82]"
"place/FRAN_RI_005-d3ntfyv4w7-pe9x9ftv5v07","d3ntfyv4w7-pe9x9ftv5v07","Allemans (Dordogne)","Belaygue | Belaigue | Allemans","arrondissement : 243 | canton : Ribérac",,"Dordogne (Aquitaine, département) [d3ntb7l0b0--1uwhs5qpi6ngo]","24007","POINT(489100 6468900)","http://id.insee.fr/geo/commune/24007 | http://data.ign.fr/id/geofla/commune/24007 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/24007","Bourg-du-Bost (Dordogne) [d3ntfzev5v--1xtk4cenfcmmx] | Comberanche-et-Epeluche (Dordogne) [d3ntg06te8--5xudkvx51wx0] | Saint-Séverin (Charente) [d3ntemrexi--1q5587ql9lk9d] | Ribérac (Dordogne) [d3ntg2ezir--2xgyur78uj07] | Lusignac (Dordogne) [d3ntg1degc--t6vkau4icye8] | Villetoureix (Dordogne) [d3ntg4sx8b-1eop6doeb7t0l] | Saint-Paul-Lizonne (Dordogne) [d3ntg3nk59--rrv4nm4lu1ng] | Bertric-Burée (Dordogne) [d3ntfz6qv4--14q2doqazr4sf]"
"place/FRAN_RI_005-d3ntfyui9e-a95s241df72q","d3ntfyui9e-a95s241df72q","Alles-sur-Dordogne (Dordogne)","Alles-sur-Dordogne | Alles | Ales","arrondissement : 241 | canton : Le Buisson-de-Cadouin",,"Dordogne (Aquitaine, département) [d3ntb7l0b0--1uwhs5qpi6ngo]","24005","POINT(531500 6419900)","http://id.insee.fr/geo/commune/24005 | http://data.ign.fr/id/geofla/commune/24005 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/24005","Saint-Chamassy (Dordogne) [d3ntg2r8k0--1rjd39kloryil] | Le Buisson-de-Cadouin (Dordogne) [d3ntfzi1ua-gvz8o6jpxz8k] | Trémolat (Dordogne) [d3ntg4gr7p--foo9oqevzqv4] | Paunat (Dordogne) [d3ntg22f9z--1myng7oe8khh5] | Limeuil (Dordogne) [d3ntg1atjq-pcie01afxqcr]"
"place/FRAN_RI_005-d3ntfyvg3q--na060hbhgkz1","d3ntfyvg3q--na060hbhgkz1","Angoisse (Dordogne)","Angoisse","arrondissement : 242 | canton : Lanouaille",,"Dordogne (Aquitaine, département) [d3ntb7l0b0--1uwhs5qpi6ngo]","24008","POINT(554300 6482500)","http://id.insee.fr/geo/commune/24008 | http://data.ign.fr/id/geofla/commune/24008 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/24008","Savignac-Lédrier (Dordogne) [d3ntg44jwj-11zm9d2bj1tw] | Sarlande (Dordogne) [d3ntg41o05--1bdo1rwnfc5v0] | Lanouaille (Dordogne) [d3ntg16ast-1qigk86qfef84] | Payzac (Dordogne) [d3ntg232ru-tld1oxh4fk7z]"
"place/FRAN_RI_005-d3ntfyvrj1--gkdnhx0xbg58","d3ntfyvrj1--gkdnhx0xbg58","Anlhiac (Dordogne)","Aulhiac | Anlhiac","arrondissement : 243 | canton : Excideuil","1er janvier 2017 : Anlhiac passe de l'arrondissement de Périgueux à l'arrondissement de Nontron.","Dordogne (Aquitaine, département) [d3ntb7l0b0--1uwhs5qpi6ngo]","24009","POINT(553100 6470800)","http://id.insee.fr/geo/commune/24009 | http://data.ign.fr/id/geofla/commune/24009 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/24009","Saint-Raphaël (Dordogne) [d3ntg3rwfd--cpdau5tnmiw0] | Lanouaille (Dordogne) [d3ntg16ast-1qigk86qfef84] | Cherveix-Cubas (Dordogne) [d3ntg038pf--18bd1qvns9l92] | Génis (Dordogne) [d3ntg0vnbj-x0f7ikr7z3vu] | Saint-Médard-d'Excideuil (Dordogne) [d3ntg3h5xf--1dxltp10c6a0b] | Preyssac-d'Excideuil (Dordogne) [d3ntg2aeu0--zxtam5xc8d6y]"
"place/FRAN_RI_005-d3ntfyw2qk-x4kc24isgtjt","d3ntfyw2qk-x4kc24isgtjt","Annesse-et-Beaulieu (Dordogne)","Annesse-et-Beaulieu | Anesse-et-Beaulieu","arrondissement : 243 | canton : Saint-Astier",,"Dordogne (Aquitaine, département) [d3ntb7l0b0--1uwhs5qpi6ngo]","24010","POINT(510700 6455600)","http://id.insee.fr/geo/commune/24010 | http://data.ign.fr/id/geofla/commune/24010 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/24010","La Chapelle-Gonaguet (Dordogne) [d3ntfzwdw2--1en0dype923ba] | Razac-sur-l'Isle (Dordogne) [d3ntg2eaau-ocm0ea6uku2b] | Léguillac-de-l'Auche (Dordogne) [d3ntg19fr5--1x4fpabzemb5a] | Chancelade (Dordogne) [d3ntfzubyb-71oh4ia0vpgz] | Marsac-sur-l'Isle (Dordogne) [d3ntg1gaki--hlx6ut9ob11v] | Saint-Astier (Dordogne) [d3ntg2lxsa--13ct3fccz21fw] | Mensignac (Dordogne) [d3ntg1k12u--a0fzwvqqqdh7] | Montrem (Dordogne) [d3ntg1u9gx-1kv34ufrdtcr8]"
"place/FRAN_RI_005-d3ntfywdy3--1i46bpe051z5z","d3ntfywdy3--1i46bpe051z5z","Antonne-et-Trigonant (Dordogne)","Trigonant | Antonne-et-Trigonant | Antonne","arrondissement : 243 | canton : Savignac-les-Eglises",,"Dordogne (Aquitaine, département) [d3ntb7l0b0--1uwhs5qpi6ngo]","24011","POINT(529700 6459300)","http://id.insee.fr/geo/commune/24011 | http://data.ign.fr/id/geofla/commune/24011 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/24011","Trélissac (Dordogne) [d3ntg4fdmw-6g9fauxmedz9] | Sarliac-sur-l'Isle (Dordogne) [d3ntg42dfu--18dlbxw0q52gk] | Sorges (Dordogne) [d3ntg49pps-1al98jb4y65yn] | Bassillac (Dordogne) [d3ntfz1vtw--2t01czkld7uy] | Escoire (Dordogne) [d3ntg0jx96-1fypdyjhrch3y] | Cornille (Dordogne) [d3ntg0a2fz-lfosqv3qfe5v]"
