"URI (segment de base http://data.archives-nationales.culture.gouv.fr/","Identifiant de la commune dans la version du référentiel interne au SIA (RI_005)","Dénomination préférée (skos:prefLabel)","Dénominations alternatives (skos:altLabel)","Description (rico:descriptiveNote)","Historique (rico:history)","Nom et id du département d’appartenance","Code INSEE","Coordonnées du chef-lieu (RGF93 projection Lambert 93)","Lieux équivalents dans d’autres référentiels (owl:sameAs)","Communes adjacentes"
"place/FRAN_RI_005-d3ntqxkapg--zd1z6y1o2ish","d3ntqxkapg--zd1z6y1o2ish","Algolsheim (Haut-Rhin)","Algolsheim","arrondissement : 682 | canton : Neuf-Brisach",,"Haut-Rhin (Alsace, département) [d3ntb7td0f--uft1tt83hfgx]","68001","POINT(1039700 6777000)","http://id.insee.fr/geo/commune/68001 | http://data.ign.fr/id/geofla/commune/68001 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/68001","Volgelsheim (Haut-Rhin) [d3ntr19fvz--btboksnxbpgk] | Obersaasheim (Haut-Rhin) [d3ntr04fqi-147360r55frf7] | Geiswasser (Haut-Rhin) [d3ntqylz81-z04pfiv3yenq] | Weckolsheim (Haut-Rhin) [d3ntr1cy7f--14mri3s1bg3gs] | Vogelgrun (Haut-Rhin) [d3ntr194w7--1peni2xrf3ttl]"
"place/FRAN_RI_005-d3ntqxkmk9-1v0struaq2vvo","d3ntqxkmk9-1v0struaq2vvo","Altenach (Haut-Rhin)","Altenach","arrondissement : 681 | canton : Dannemarie",,"Haut-Rhin (Alsace, département) [d3ntb7td0f--uft1tt83hfgx]","68002","POINT(1008700 6730900)","http://id.insee.fr/geo/commune/68002 | http://data.ign.fr/id/geofla/commune/68002 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/68002","Chavanatte (Territoire de Belfort) [d3ntxbf0sf--1iy32mmgybhtf] | Chavannes-les-Grands (Territoire de Belfort) [d3ntxbfbs7-1ozg5sb2tjl9b] | Suarce (Territoire de Belfort) [d3ntxc2jai--90s21qpmqsme] | Manspach (Haut-Rhin) [d3ntqzljv1--1f0kvtnhcqxn2] | Ballersdorf (Haut-Rhin) [d3ntqxpymj--1jqf9nza5egw9] | Saint-Ulrich (Haut-Rhin) [d3ntr0nsn2--kqhgg5c4q7r4] | Dannemarie (Haut-Rhin) [d3ntqy7tut-189sbtg0v07a7]"
"place/FRAN_RI_005-d3ntqxkxc9--1nqyry3kye9f9","d3ntqxkxc9--1nqyry3kye9f9","Altkirch (Haut-Rhin)","Altkirch","arrondissement : 681 | canton : Altkirch",,"Haut-Rhin (Alsace, département) [d3ntb7td0f--uft1tt83hfgx]","68004","POINT(1018200 6733200)","http://id.insee.fr/geo/commune/68004 | http://data.ign.fr/id/geofla/commune/68004 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/68004","Hirtzbach (Haut-Rhin) [d3ntqyyqd4-1uaip611b4y3p] | Carspach (Haut-Rhin) [d3ntqy5xiu--1wyi1lacl8j1e] | Walheim (Haut-Rhin) [d3ntr1anna--1qhm1t1h526bi] | Wittersdorf (Haut-Rhin) [d3ntr1iwgz-1fj6s8gwh2dqn] | Aspach (Haut-Rhin) [d3ntqxmr34-k18yd5zjv0cl] | Hirsingue (Haut-Rhin) [d3ntqyyfl4-96gjf35hhas8]"
"place/FRAN_RI_005-d3ntqxl8js--2pbu5go2bc0","d3ntqxl8js--2pbu5go2bc0","Ammerschwihr (Haut-Rhin)","Ammerschwir | Ammerschwihr","arrondissement : 685 | canton : Kaysersberg","1er janvier 2015 : Ammerschwihr passe de l'arrondissement de Ribeauvillé à l'arrondissement de Colmar-Ribeauvillé.","Haut-Rhin (Alsace, département) [d3ntb7td0f--uft1tt83hfgx]","68005","POINT(1018400 6789100)","http://id.insee.fr/geo/commune/68005 | http://data.ign.fr/id/geofla/commune/68005 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/68005","Niedermorschwihr (Haut-Rhin) [d3ntqzzh1d--1e9auyeyfkt2u] | Katzenthal (Haut-Rhin) [d3ntqz7jga-q7lrezcw1amu] | Turckheim (Haut-Rhin) [d3ntr148s6-4j773l6kx4ac] | Kaysersberg (Haut-Rhin) [d3ntqz7ug2-18qh7yjdrr3di] | Colmar (Haut-Rhin) [d3ntqy752e-1uknhmt18mpld] | Labaroche (Haut-Rhin) [d3ntqzc8o0-1su8dj5xtzq59] | Ingersheim (Haut-Rhin) [d3ntqz4nc5-1vannvangqjei]"
"place/FRAN_RI_005-d3ntqxljbs-186jb2xyazwec","d3ntqxljbs-186jb2xyazwec","Ammerzwiller (Haut-Rhin)","Ammerzwiller | Ammertzwiller","arrondissement : 681 | canton : Dannemarie","19 novembre 2015 : | Ammerzwiller devient Ammertzwiller. 1er janvier 2016 : Ammertzwiller devient commune déléguée (chef-lieu) au sein de Bernwiller (commune nouvelle).Bernwiller devient commune déléguée au sein de Bernwiller (commune nouvelle).Création de la commune nouvelle de Bernwiller en lieu et place des communes d'Ammertzwiller et de Bernwiller devenues déléguées.","Haut-Rhin (Alsace, département) [d3ntb7td0f--uft1tt83hfgx]","68006","POINT(1012400 6740300)","http://id.insee.fr/geo/commune/68006 | http://data.ign.fr/id/geofla/commune/68006 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/68006","Galfingue (Haut-Rhin) [d3ntqyjznn-1vm17tibc8mlc] | Saint-Bernard (Haut-Rhin) [d3ntqycua1-ssuyn5ut2yh7] | Gildwiller (Haut-Rhin) [d3ntqyma01--1cu4i9yy2jren] | Balschwiller (Haut-Rhin) [d3ntqxq9mb--9bg0lldnwnof] | Spechbach-le-Haut (Haut-Rhin) [d3ntr0xoqt-3dl1bw5ro9w1] | Burnhaupt-le-Bas (Haut-Rhin) [d3ntqy3xqp-1qwfzwe3fkz5z] | Heimsbrunn (Haut-Rhin) [d3ntqyumx7--d1cpdq4e0bm4]"
"place/FRAN_RI_005-d3ntqxlu3t-pu7cl462097t","d3ntqxlu3t-pu7cl462097t","Andolsheim (Haut-Rhin)","Andolsheim","arrondissement : 682 | canton : Andolsheim",,"Haut-Rhin (Alsace, département) [d3ntb7td0f--uft1tt83hfgx]","68007","POINT(1028800 6782700)","http://id.insee.fr/geo/commune/68007 | http://data.ign.fr/id/geofla/commune/68007 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/68007","Widensolen (Haut-Rhin) [d3ntr1f2ii-1rzvy4fnvphra] | Bischwihr (Haut-Rhin) [d3ntqxxecn--1jwv0qtrzzhdm] | Horbourg-Wihr (Haut-Rhin) [d3ntqz1m1r--1nacgbvnb2mf8] | Fortschwihr (Haut-Rhin) [d3ntqyi64k-1c7jxyl1chsdk] | Sundhoffen (Haut-Rhin) [d3ntr123ts-gv5d4xxkatnl]"
"place/FRAN_RI_005-d3ntqxm53k--1v535z3tbd3fv","d3ntqxm53k--1v535z3tbd3fv","Appenwihr (Haut-Rhin)","Appenwihr","arrondissement : 682 | canton : Neuf-Brisach",,"Haut-Rhin (Alsace, département) [d3ntb7td0f--uft1tt83hfgx]","68008","POINT(1030700 6778800)","http://id.insee.fr/geo/commune/68008 | http://data.ign.fr/id/geofla/commune/68008 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/68008","Logelheim (Haut-Rhin) [d3ntqzi80e-1wm9vsaxaykok] | Hettenschlag (Haut-Rhin) [d3ntqyxtll-np4bfiulqkr0] | Sundhoffen (Haut-Rhin) [d3ntr123ts-gv5d4xxkatnl] | Wolfgantzen (Haut-Rhin) [d3ntr1ji8r--1kvkt9u3cxpp2]"
"place/FRAN_RI_005-d3ntqxmg3c-18xynljdeskwm","d3ntqxmg3c-18xynljdeskwm","Artzenheim (Haut-Rhin)","Artzheim | Artzenheim","arrondissement : 682 | canton : Andolsheim",,"Haut-Rhin (Alsace, département) [d3ntb7td0f--uft1tt83hfgx]","68009","POINT(1037700 6789100)","http://id.insee.fr/geo/commune/68009 | http://data.ign.fr/id/geofla/commune/68009 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/68009","Marckolsheim (Bas-Rhin) [d3ntquorgu-1xnhzyynwb0mc] | Baltzenheim (Haut-Rhin) [d3ntqxqkeb-ppczvj38v0z8] | Durrenentzen (Haut-Rhin) [d3ntqybbqq-mtcxd1spqh0a] | Jebsheim (Haut-Rhin) [d3ntqz593x--2fb4vyu744mq]"
"place/FRAN_RI_005-d3ntqxmr34-k18yd5zjv0cl","d3ntqxmr34-k18yd5zjv0cl","Aspach (Haut-Rhin)","Aspach","arrondissement : 681 | canton : Altkirch",,"Haut-Rhin (Alsace, département) [d3ntb7td0f--uft1tt83hfgx]","68010","POINT(1017700 6735400)","http://id.insee.fr/geo/commune/68010 | http://data.ign.fr/id/geofla/commune/68010 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/68010","Altkirch (Haut-Rhin) [d3ntqxkxc9--1nqyry3kye9f9] | Carspach (Haut-Rhin) [d3ntqy5xiu--1wyi1lacl8j1e] | Walheim (Haut-Rhin) [d3ntr1anna--1qhm1t1h526bi] | Heidwiller (Haut-Rhin) [d3ntqyu15f--w8048c6i7pdr] | Tagolsheim (Haut-Rhin) [d3ntr12etk-1xrsqehkrkhq9]"
"place/FRAN_RI_005-d3ntqxn1v4-1s888i1vr0408","d3ntqxn1v4-1s888i1vr0408","Aspach-le-Bas (Haut-Rhin)","Aspach-le-Bas","arrondissement : 686 | canton : Cernay",,"Haut-Rhin (Alsace, département) [d3ntb7td0f--uft1tt83hfgx]","68011","POINT(1010700 6748300)","http://id.insee.fr/geo/commune/68011 | http://data.ign.fr/id/geofla/commune/68011 | http://data.alegoria-project.fr/id/ign/unitesadministratives/commune/68011","Burnhaupt-le-Haut (Haut-Rhin) [d3ntqy48qh--r9lt65hgrscj] | Cernay (Haut-Rhin) [d3ntqy68im-17rs2vfdvm81x] | Guewenheim (Haut-Rhin) [d3ntqypb2o--megvd17kyd1k] | Schweighouse-Thann (Haut-Rhin) [d3ntr0r5ki-15uw0bz0veuap] | Aspach-le-Haut (Haut-Rhin) [d3ntqxncuv--qbtz0t7uw6g3]"
